Line_Number,Dominant_Topic_Number,Percentage_Contribution,Keywords_In_Dominant_Topic,Sentences
781,4,22.95 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Have doctors provide a free diagnostics sample for the first few weeks of the medication and if it works for their health, have them continue to take the medication."
787,4,20.75 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",or symbiot like venom from spiderman.
789,4,24.14 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Have the healthcare system charge a price of $1.00 - $10.00 for a dental plan depending on income.
1507,4,26.34 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I think there should be tax breaks for physicians who find actual cures for low income patients with health problems. For example if a physician can get a diabetes 2 patient off of meds (although it is not curable) to where the patient has been educated and has their disease under control or managed- government should give physicians tax breaks on this because it would cost government less to pay for a low income persons meds.
797,4,21.15 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Dentists are so expensive!
799,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Lets educate people, let them know how the healthcare system works"
800,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","First cure the real health problems, then we can think about becoming a superhuman"
801,4,21.38 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","What is Obamacare? how does it even work. If there was something that could help me educate, i would be better off"
1495,4,23.86 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I agree. But it would be hard because the patient may not take initiative and go exercise, like some patients sometimes skip medications, the patients might ""skip"" and not workout."
832,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",everyone should have an opportunity/right to receive health care
1023,4,26.45 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","there should be thorough education for anyone who gets pregnant, has a baby, or adopts/fosters-on how to keep the baby healthy. and what signs to watch out for, this would help to decrease the amount of hospital visits from new parents who may think every cough is a bad thing, and to avoid simple illnesses that could've been avoided."
1485,4,25.93 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","education is an important part of healthcare that is often over-looked or not taken far enough in depth.  teen pregnancy is a real public health issue, but teens aren't getting all of the info they need because everyone thinks information may equate to permission.  we see that they already feel they have the permission so why not give the real facts and options that are out there"
1481,4,26.98 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I agree many individuals get the medications and dont even use them or all of it. Returning the drug to the pharmacies is a good idea because most clients end up throwing their medications away or selling it.
840,4,22.61 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",or free health care for all who receive an education from any accredited school
841,4,21.57 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",only do procedures that are necessary
852,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",improving the public's knowledge about how to stay fit
859,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",everyone should receive some type of education some how on health care because I have no idea what it's about either
864,4,24.63 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","technology could play a major role in preventing illnesses, diseases, etc. it wont fully eliminate it, but it would probably reduce it"
1466,4,22.41 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Additional healthcare cost for people with undiagnosed/untreated depression could be reduced
876,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",universal healthcare would mean that we would have to pay more taxes
878,4,23.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",we should not increase medicare because people on medicare depend too much on it.
1461,4,26.39 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","The move from large metropolitan hospitals to smaller regional facilities is a move in the right direction because it provides more access, higher quality, and is more cost effective"
880,4,21.25 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",It is important that we fund more on technology because it plays a big role in our health.
884,4,21.67 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",surgeries can cost up to hundreds of thousands of dollars and no average middle class American has that kind of money.
1454,4,21.05 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Americans should be able to use the healthcare provider of their choice to improve the quality by keeping it competative
833,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","medication shouldn't be expensive, it should have a price that that person can afford"
760,4,29.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","It's definitely a good start. Since the world is watching how the US handles this problem of not having an established healthcare system, it should only get better."
1394,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Although the government can somehow help us in ways if we cannot afford, we should not ALWAYS rely on government.The government is already in enough debt."
1389,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",every kid loves going outside instead of staying in a classroom all day sitting around and working on work that they know they will not put full effort into it
1137,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",People who are retired should get free healthcare when they are not able to afford it
1138,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","There needs to be certain ""rules"" when applying for free/reduced healthcare. It shouldn't be for anyone."
1336,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",the emergency room should be strictly for emergencys to fix that problem
1144,4,25.04 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",They should require someone to take a drug test (testing for illegal drugs) to determine whether or not someone is able to receive free/reduced healthcare. Because if they are doing drugs then they don't have good health and obviously don't care if they have good health.
1148,4,24.44 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",This could be done by keeping the patient's insurance information confidential from the nurse by having another person designated for any insurance information/claims.
1156,4,28.55 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Maybe the minimum GPA is a 2.5 and it would be the most basic healthcare or for a minimum cost of, say, $10. Then, GPA's higher than a 3.0 receive a free screening, reduced costs on tests, medication, etc."
1328,4,22.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",The healthcare system can always be improved
1327,4,23.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Maybe america should look at other established countries and see if it working for those countries.
1326,4,26.23 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Not everybody is going to fully support the healthcare system. Not everyone is going to be happy, but the healthcare system should be redone to satisfy the needs of the american people"
1324,4,22.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I think all americans should know what our current healthcare is all about.
1323,4,24.19 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",For preventive healthcare it is the subjects job to go in for checkups so there are no underlying or hidden problems that might turn out to be a bigger problem down the road.
1191,4,26.15 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Health care agencies on a university campus should provide free basic healthcare to students that show the need for it, as the healthcare was a part of the tuition for the university."
1315,4,28.07 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I believe everyone deserves healthcare, but the current healthcare system proposed is wrong."
1195,4,22.54 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","In a case of an emergency , such as someone who got shot , the patients should be admitted in the emergency room even if they don't have or carry health insurance. The cost of the surgeries and medical expenses should be determined according to the person's income , and an aid program should be available if the patient is needy or have low income."
1199,4,23.44 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I think first before we can try to fix the healthcare system people need to be informed of how it works and stuff. Because I believe maybe some people aren't sure of how the healthcare system in America works especially dealing with insurance and all that.
1205,4,21.66 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","not everyone, in the eyes of many, deserve free healthcare. it should cost, but to varying levels. I believe the people who work in dangerous fields that endanger their lives should have access to better healthcare than say to the people who are unemployed for long periods of time. in theory, the oil field worker is at greater risk than the stay at home mom."
1307,4,22.41 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",i believe that everyone should receive equal healthcare insurance but in order to get there we have to make certain sacrifices but i don't know where to start.
1207,4,27.94 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","low income families should have healthcare, but at a cost. perhaps there should be a calculator to calculate income/healthcare cost. nothing in the world is free, and it is irresponsible to give people the illusion that healthcare is a free service."
1217,4,23.39 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",The cost of medicine should be reduced to the very very bare minimum for those who need it to stay aalive
1220,4,23.26 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",preventive care should increase in order to decrease the doctor visits in the future. say new borns and even during the pregancy state. the mother should be given everything needed to have a healthy baby.
1224,4,23.74 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","In other countries, health care does not cost as much and citizens are able to go to the doctor whenever they need it. I have heard of instances when people from other countries go to the doctor just to treat a minor cold. America's health care system needs to have a lower price on service and medicine at hospitals."
1233,4,25.34 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","there needs to be a higher price on people who partake in routine destructive recreational activities such as smoking, drinking, etc. of course, the price would only be raised if the uses had been over a certain limit. say, a person is allowed 3 cigarettes a week. you can smoke more, but the cost of, I don't know, a monthly insurance bill will raise. America seems to be one of the few countries that is willing to kill its citizens just to make a buck. this needs to change. this would raise the incentive to be healthier."
1239,4,24.19 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","The government should provide budget for research such as : advanced surgical tools, robotic controlled surgeries, and new surgical procedures."
1244,4,23.15 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",cancer treatment should definitely not be withheld and given only to those who can afford the extremely rediculous amount of money it costs to be treated.
1245,4,23.53 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","This is very true. Most families can't afford to have the patient laying in a bed for the possibility that their loved one may live, so they just tell the doctors to pull the plug. It should not cost so much for a person to lay in a bed.. only the treatment should be charged"
1253,4,22.78 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","It's just hard sometimes and gets overwhelming, but I agree because part of being in the healthcare / medical field isn't just to get money but also to help others, and caring is a part of that."
1272,4,22.73 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",there should be certain medication that is on shelves at stores. Some people do not have money to go visit a doctor and may already know what is wrong with them. These people would most likely just want to go to the pharmacy and receive the medication instead of  having to pay an extra hospital bill.
1340,4,23.43 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",it is rare that one is provided with education about health care
1342,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I would like to see cross state lines health insurance.
1134,4,25.19 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Enrolled students should have opportunities to receive free health care benefits, it would bring in more students, better grades, and higher education. So of course the probable way to do this would be to require students to maintain a certain GPA to ensure responsibility. Also have better health care depending on how high the GPA is."
1130,4,26.9 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Also, similar to a ""ratemyprofessor"" website/system, there could be a national website similar to ""webmd.com"" in which one can check their symptoms and assess whether a doctor's visit is necessary to cut down on costs. The information being provided for the website will be accurate so as to narrow down other information that could conflict when searching for medical symptoms on the internet."
1053,4,20.75 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I think that everyone who wants or needs healthcare should have the option, but it shouldn't be forced upon them."
1054,4,28.11 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I agree, children are the future population. If our children start off down the wrong road it could possibly change, but then it could get worse. But if they start down the right road with health education, there are no drawbacks."
1062,4,20.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Well said!
1063,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","When it comes down to it, the healthcare system is messed up and everyone is just in it for the competition of who gets more money and how."
1375,4,22.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",The people should not depend on the government for everything
1064,4,32.76 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",One of my biggest concerns is the number of people who cannot access healthcare because of an inability to afford insurance. This could be resolved if the healthcare system were subsidized by the government. I believe that the government could do well do channel more funds towards the healthcare system. The funds do not need to be generated via tax hikes; they can be allocated by reducing spending in other aspects such as the military.
1373,4,23.67 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","there are too many drugs available in the healthcare system, for example, in my opinion, add and adhd are fake problems with younger children these days. theres no way 80 percent are affected. medicating children with such high doses so they will sit still is wrong"
1372,4,25.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","i think the education system is fine, people go to school for so long to get the maximum education in the medical field"
1065,4,29.42 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I believe that a Universal Healthcare program such as the one in effect in Canada, or other Western European nations such as the UK, Germany, France, or Australia, is the way to the greater good. All of those nations have healthcare, and sterling economies. Treatment for certain conditions like cancer, for example, are difficult to overcome even with large paychecks. The manner in which banks monitor credit means that most people are forced to choose between ignoring treatment, or ruining their credit history, which would make taking out loans, mortgages, financial assistance, extremely difficult. No one in the 21st century, living in the world's most affluent nation, should be denied access to healthcare. Tax rates may increase slightly, but it will be for the overall betterment of society."
1067,4,28.57 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Subsidizing companies can only go so far. Doctor's will be reluctant as this might reduce their earnings. This problem can be circumvented if the government comes up with new laws to assist doctors in other ways. For example, doctors can be made eligible for lower interest rates when taking out mortgages or perhaps their children can be provided with reduced fiscal costs. The idea is that reduced expenses will negate their somewhat reduced earnings which would occur from lowered healthcare bills."
1072,4,34.2 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I believe that education is the fundamental root of every possible changes in the country. By supporting education, specially in healthcare profession, we can produce more doctors, nurses, and others related healthcare career. The term of supporting education I mean is, for example provide more scholarships for students, provide more opportunity and more campaign to level up the interested of student in Healthcare profession careers. Also, provide more opportunity to international student so they will be able to work in the US, provide more funds and affordable education to low-income student. Tuition needs to be flat rate, rather than keep going up every year. No one would be able to continue their education in a higher level of education if they know they will be broke after graduating."
1074,4,23.81 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",the military is an important part of keeping this country strong. yes i agree the government could help more. but i think it should be more on the employers hands on whether the empoyees are covered with well enough health coverage
1075,4,25.15 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","health care should not be in the governments hands completely. one of my biggest issues with government having to much control of our health care is that the quality will be greatly reduced. when the government is involved, they are cheap and will try and find shortcuts to making such a system without paying much for it."
1390,4,22.43 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",and also our immune system gets weaker as we grow older
1084,4,38.7 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I watched this film Sicko and it displayed the healthcare in the UK, Germany, and other foreign places.  Everybody had healthcare but I wondered if they had to pay more for taxes.  I believe we should have the right to decide if we want healthcare.  If the governments insists everybody has it then isn't it taking our right to decide.  It would be nice if everybody had healthcare but our economy is already low.  We could make budget cuts to the military but then what happens to our defense system.  Usually when we make budget cuts its money for education.  If the government decides our healthcare then they might decide what we need is too much and take a shortcut that wouldn't benefit us just to save a dollar."
1089,4,25.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",i dont think the government should play in any role of the health care. anytime the government takes part in anything with the people the quality greatly decreases. it should be the responsibility of the workplace.
1092,4,35.85 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","i am a big believer in the laissez-fare** approach to government. ""handsoff approach"" whenever the government is involved, the quality is decreased, the care is decreased, and honestly so many shortcuts are taken, that people might as well not even use it. whenever private companies do anything, the quality is a lot higher because they need you to want it, and to buy it, so they are going to make it to the best of their ability. yes it might be a little more pricey, but wouldn't it be worth it if the product was better? this is how i feel towards government controlling our health care systems, honestly the quality would suck if it were under the government hands. the only thing i think the government should help with is education. Sweden, if you are a born citizen, you get to go to college for free. this is how it should be here in America. with a smarter population, health care would take care of itself. people would be able to afford their own health care. also we might become a top country once again. i still think their needs to be competition into what college a person attends though, otherwise college would be like high school, just a right of passage."
1095,4,28.44 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Totally agree on education system. The easier to get access to education, the more people will wanted to get education. The competition of career in market will increase, people would seek even higher education to compete, consequently, more people are aware and educated, we can produce not just a better healthcare system, but others too such as economic."
1098,4,25.67 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",I like this idea. I do believe that if the government are in control of our government then they'll take many short cuts to just save a buck.
1357,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",if there is a law to have health insurance then the people who cannot afford insurance will be unable to pay the fine for not having insurance which will cause more financial problems for that person
1103,4,29.68 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","The importance of the military should not be undermined. However, we in the US are as further away from doing that than any nation in the world. The United States spends more on military than any nation in the world. A lot of that spending is superfluous and there is plenty of room to make budget cuts there."
1104,4,29.96 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I also believe in minimal government intervention within the economy; however some intervention is still necessary to a certain extent. Millions of people are priced out of healthcare today meaning that often this system is causing more harm than good. This is when the government needs to step in and make certain restrictions. Private companies work better than state run ones, however their primary motive is profit. When it comes to healthcare, we have to remember that this method will inevitably price out some customers ('patients'). It is essential that nobody gets left behind. Just like education, healthcare is a need which should not be denied to any citizen."
1105,4,24.41 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I think that the whole structure regarding insurance needs to be revamped. However, to ensure that everybody has access to healthcare is costly and therefore requires funds, hence making sure that everybody has insurance. These funds can also be raised via taxes, or subsidizing doctors."
1106,4,25.28 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Certain industries should compensate their workers with full healthcare benefits. It is more likely for someone working around nuclear reactors, for instance, to contract cancer from the radiation. These companies should be fully liable for their workers' healthcare costs."
1350,4,20.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Get rid of welfare programs. laziness can cause obesity.
1349,4,20.75 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Public school should be considered unhealthy.
1123,4,22.75 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","More specifically, they should be taught about current nutrition guidelines in their PE courses to address the obesity epidemic. Nutrition courses should be provided at 7th grade and again in secondary school (9-12)."
1125,4,24.07 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","have automated / self-service screenings, scannings like MRIs, X-Rays, and such guided by a computer to reduce cost of labor (except for the actual examination of the results which are provided by the doc)"
1085,4,20.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",*them
1729,4,28.06 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I agree that in a perfect world EDUCATION would be the answer to many problems in the healthcare system but haven't we tried that already? The information on what it takes to be healthy is out there on websites, books, and tv  ( all of which are accessible regardless of income). Throughout grade school it was required for me to take health classes so the information for self education is out there. however, many people choose to ignore this or choose to remain ignorant."
1521,4,21.17 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Vaccinations should be more readily available to the public.
1523,4,22.03 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Healthcare research should focus more on artificial transplants.  This would significantly decrease our need for organ donors.
1672,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Maybe we should have more education opportunities for those who dont understand that concept.
486,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Create better and more healthcare providing institutions and make them more convenient
1665,4,30.63 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","You could have certain healthcare providers that check in on families that apply for healthcare and have them give a suggested amount that should be rewarded to the person(s). It would be interesting to see how much of an affect a ""Healthcare Truck"" would have on a society. Like if a truck were to drive around almost like an ice cream truck and offer information on healthcare to all Americans. On this truck you could also apply for healthcare and talk to representatives that can provide help to those who don't know what their doing or could be doing to make their situation better. you could maybe find a way to teach kids about healthcare in school so that they can be prepared for their future responsibilities. Healthcare giveaways over the radio or drawings (like the lottery). You can have people turn in empty medicine bottles for tickets to enter in a drawing and the winner would receive Healthcare rewards."
1664,4,42.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Now although I don't know as much about the healthcare system as I would like, I can say that I think the main idea for the healthcare system is to help those people who cannot help themselves. This being said, I would suggest that healthcare is more flexible towards those who need it more such as the people who are living in a poor area and cannot always provide for their family. Another good idea that may help the system is to just make more people aware of the actual problems. Take me for example, I would be able to give much better ideas to help benefit this system if I was aware of its outline procedure in more detail. So far all I can tell is that the biggest problem is, who receives what from their healthcare system, so the only idea I can generate would be that you should base an individuals healthcare rewards by the persons' way of living."
1663,4,22.65 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",no just opportunist and non opportunist
1662,4,21.43 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Now that will never happen there is not enough money in the world to take care of everyone for a cheep cost.
507,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",there should emergency centers within 5 miles of any population of people
1659,4,20.75 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Who is it to judge on who needs insurance and who doesnt? And no prescreends will tell you that
1657,4,23.23 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",universal healthcare does not degrade a doctors ability
1656,4,21.13 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",What will that solve
511,4,24.56 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",and if they arent accountable to the appointments they should be fined for possibly harming themselves which consequently drives healthcare up
1654,4,23.08 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",UNIVERSAL HEALTHCARE
1653,4,22.81 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","medicare taxes and well fare programs should be monitored more strictly, and not alloed for everyone"
512,4,26.32 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",states simply cannot support all the healthcare funds without federal support
1651,4,28.73 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I agree, we know what needs to be done, but getting there needs to be solved. The best way to get the money is to cut back on government security and defense funds by solving national relationship issues, and inputting this difference into the healthcare system to increase medicaid and medicare availability."
1650,4,20.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",what?
514,4,22.83 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",also many restaurants should start cutting back on portions size
515,4,32.86 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","individual states can act as a guinea pig, but the amount of healthcare for all of a state's citizens would put some states in debt. keep health insurance federal, but allow states to try out different healthcare systems using federal funds"
529,4,21.05 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Teach the public how to efficiently set aside funds for health care.
1642,4,23.95 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Yes we do. I know of someone that had given false information because she really needed to go to the hospital and she didn't have papers. Maybe we should think of a better way to check information because someone has to pay for those costs.
534,4,28.41 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Leave health care policies and restrictions up to each individual state, have government only provide funds to carry out the process, funds determined by the size of population and number of those in need of health care benefits"
1632,4,22.22 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",encouraging and rewarding college student volunteering is a good idea. It could make the system more efficient without putting in extra costs.
556,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Before being allowed on Medicare or Medicaid, a class on the healthcare system should be required"
1628,4,23.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","WELL cuba is actually the worlds leading healthcare, so not just any country."
1626,4,22.77 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","That will not give the poor any more options. poor will not save there money for a lower copay, yet waste it and rely on help from the government."
1624,4,24.07 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Recognize the problem and take serious steps to improve it.
1623,4,22.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Establishment of better healthcare structure is a must.
1674,4,24.14 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",More information and education in schools about leading healthy lifestyles should help our healthcare system
481,4,22.03 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",make education of health care more available to the public via. online classes or public seminars
471,4,24.37 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Give only necessary needs rather than maximum benefits to save funds for more needy people
470,4,25.1 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Divert funds to states and let states decide how health care should be administrated
1725,4,20.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",What do you mean here? and example please
410,4,21.85 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",i agree. having good and affordable healthcare would prevent this because there would be help for the costs from your health insurance provider
1721,4,23.99 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Prescription meds.... there needs to be a low low does of these meds that are ""over the counter"" If i have strep throat why must i go to the doc just to get him to sign his name so i can get what i need. Having the ability to buy a antibiotic or other useful drug at a low dose will keep many people out of the docs office."
415,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",government run health care system
416,4,25.64 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","see what works and what doesn't using a guinea pig type of experimentation although some countries, in culture and in economics, are much different than the United States. possibly see how well a type of policy works in a country similar to ours"
417,4,22.73 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","allow people with their own, already established private health insurance to keep their insurance, while others who cannot afford or are not provided with the option of insurance can use the government's help with paying for/receiving good health care"
1714,4,28.59 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I see that there are similarities throughout this entire thread of ideas. After reading everyone's ideas it's obvious that what we need is education on health/healthcare system, even distribution of money in FAIR ways to both the people receiving care and the hospitals/staff running these procedures, and to somehow get the rich to be more considerate of the poor. In the end it's hard to say that these are at all possible to achieve (with there being so many people in the world). Maybe education on the subject could spark the fire."
1713,4,28.03 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Giving up control of medical costs, insurance and finances to the governmental regulation could be the most effective way to ensure that health of the country's citizens comes before profit because most corporations will not."
1712,4,22.96 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","I agree. Prisons should not be the great place that it is made to be today. Through prison reform we could clear out the individuals who do not deserve to be there and through that reduce medical costs. With less prisoners there would be less fights which would lead to less surgeries, drugs and care needed for individuals who broke the law and are supposed to be punished."
426,4,23.54 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",create restrictions on the types of things mentally handicapped and unstable people have access to
430,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Create state health care programs rather than a national one
1707,4,25.47 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Education is by far the most important resource that is lacking in this country and is available to those who really want it. Education could provide the inspiration needed for individuals to lead healthier lifestyles, and also the aspiration to do so and to be less of a burden on society as well."
1703,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",It's really bad when there is better healthcare in prisons than there is available to some working class citizens
565,4,23.21 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","If Medicaid or Medicare is going to be denied to someone, other options should be suggested or offered"
1702,4,24.71 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Technology is advancing farther and faster than education.  The two need to catch up and progress at the same pace.
442,4,23.68 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","the amount of prescription medication on the market should be revamped, there are way too many different medications for the same things and the side-effects are worse than the symptons"
445,4,25.54 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","i love this, but multiple states of all sizes and types to eliminate bias"
446,4,23.02 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",create a system that will provide maximum benefits to everyone of all backgrounds
447,4,23.87 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",loosen restrictions on certain over-the-counter drugs
453,4,21.15 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",obesity is a serious problem in the US
1690,4,23.0 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",This is a great idea! The main thing that the citizens need is to be educated on this topic
458,4,21.82 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",such as? i dont think mentally handicapped should be treated as second class citizens
462,4,22.86 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",maybe the ER should also decrease in cost
1685,4,23.02 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Maybe we should cut government spending from something less important than the health of our citizens
1684,4,24.07 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication",Out of all government spending we should be sure that healthcare is a priority
1681,4,22.03 %,"healthcare, system, cost, government, education, provide, problem, good, person, medication","Healthcare insurance should be like good credit, better health better benefits (excluding preexisting conditions of course)."
