Line_Number,Dominant_Topic_Number,Percentage_Contribution,Keywords_In_Dominant_Topic,Sentences
389,4,15.66 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",make healthcare available for everyone
369,4,17.58 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",have better healthcare providers
330,4,17.24 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","i have recently learned that obama passed a law for birthcontrol to be free, i believe if you have insurance, so i believe everyone should have a fair chance of free birthcontrol like people with insurance."
327,4,19.9 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","US could use Canada as an example and if they find some flaws in Canada, they could always improve that part in US."
313,4,22.28 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Before we try to fix our healthcare system we should fix the things that are preventing us from improving it overall. Which is the whole money problem.
311,4,16.93 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Get more people involved in the flaws that US has rather than foreign ones.
435,4,17.38 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Compare with foreign countries with successful health care systems and adjust to strategies that are used by them
310,4,20.69 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Intensify a committee that will find the perfect healthcare system for the US.
293,4,19.55 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Healthcare System should be talked about more than how it really is right now. Most people do not know much about the healthcare system and it should be known to them as it affects them.
284,4,21.43 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","make healthcare more accessible to immigrants who are becoming citizens because they are coming here for equal opportunity in which they dont get i their previous country so they obviously deserve health insurance, not for free but just given a better opportunity to achieve it like any other citizen of the US"
271,4,20.42 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Using the prototype healthcare of another county could help the US with the framework of a new healthcare system. Possibly making it better and more efficient all citizens.
268,4,16.62 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Laws should be made to secure anything that will prevent anyone from not getting the healthcare they need.
266,4,23.78 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","If we cannot have a universal healthcare system like Canada or other countries, then we should make healthcare affordable to all citizens."
265,4,17.3 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Hospitals should look for cheaper methods they could use that are as efficient as the expensive methods to cure their patients
264,4,20.26 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",The U.S healthcare system should be like Canada's healthcare system.
263,4,19.05 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Learning about the healthcare system at an early age could enable students to think of new ideas in order to improve the system in the future.
260,4,18.57 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Include America's healthcare system as a topic in the government class curricullum in high schools
253,4,25.19 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Universal healthcare. I think Canada and Denmark have universal healthcare. The US could reform its healthcare system using one or more of these countries as a prototype.
240,4,19.01 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","With the cost in America increasing, I honestly don't see how anyone would expect any services to decrease. Especially the services of  in the medical field, as important as they are. I think the only thing that can be done to offset the rise in cost, is prevention. It is  however the  inevitable that one will become sick however. I believe it all starts with the financial aspect of life. When the financial area of life get better, i feel all other areas of life will fall in place. including healthcare"
237,4,15.36 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",What kinds of regulations would help this problem?
217,4,18.44 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","I think if health care was free, the quality of it would decrease."
214,4,18.33 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",There should be a maximum on how much a health care provider can charge a person because it would not hurt the health care providers to take a salary decrease
306,4,22.08 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",This way maybe more citizens would try to fix the flaws the healthcare system has.
997,4,17.92 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","when dealing with people with mental health issues, healthcare staff needs to have more than a basic understanding for the patient and their own safety. the staff need to trained to remain professional and treat them as any other person and not try to cast them off as crazy"
598,4,16.73 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",keeping accurate medical records should be mandatory
1207,4,19.33 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","low income families should have healthcare, but at a cost. perhaps there should be a calculator to calculate income/healthcare cost. nothing in the world is free, and it is irresponsible to give people the illusion that healthcare is a free service."
1232,4,19.13 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","if there ARE cures to cancer, and it is being withheld due to the fact that the economy needs people to die to sustain itself, then there needs to be much better treatment."
1214,4,16.54 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","abortions need to have a rising price tag per operation. 1 abortion is bad enough, any more is a sign of lack of responsibility and stupidity, and they should be fined for it."
1089,4,17.58 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",i dont think the government should play in any role of the health care. anytime the government takes part in anything with the people the quality greatly decreases. it should be the responsibility of the workplace.
1092,4,21.38 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","i am a big believer in the laissez-fare** approach to government. ""handsoff approach"" whenever the government is involved, the quality is decreased, the care is decreased, and honestly so many shortcuts are taken, that people might as well not even use it. whenever private companies do anything, the quality is a lot higher because they need you to want it, and to buy it, so they are going to make it to the best of their ability. yes it might be a little more pricey, but wouldn't it be worth it if the product was better? this is how i feel towards government controlling our health care systems, honestly the quality would suck if it were under the government hands. the only thing i think the government should help with is education. Sweden, if you are a born citizen, you get to go to college for free. this is how it should be here in America. with a smarter population, health care would take care of itself. people would be able to afford their own health care. also we might become a top country once again. i still think their needs to be competition into what college a person attends though, otherwise college would be like high school, just a right of passage."
1199,4,20.71 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",I think first before we can try to fix the healthcare system people need to be informed of how it works and stuff. Because I believe maybe some people aren't sure of how the healthcare system in America works especially dealing with insurance and all that.
1028,4,17.69 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","I think it's important that the health facilities have access to quality tools such as technology. If we want it to be more available to patients, then we should start within their local health care centers."
1129,4,19.71 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",Also free/reduced screenings for students of all ages from the elementary to the university level should be given 1 free annual check-up and reduced screenings after the first initial screening.
1104,4,22.76 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","I also believe in minimal government intervention within the economy; however some intervention is still necessary to a certain extent. Millions of people are priced out of healthcare today meaning that often this system is causing more harm than good. This is when the government needs to step in and make certain restrictions. Private companies work better than state run ones, however their primary motive is profit. When it comes to healthcare, we have to remember that this method will inevitably price out some customers ('patients'). It is essential that nobody gets left behind. Just like education, healthcare is a need which should not be denied to any citizen."
1198,4,15.36 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","And also for better, more precise surgical technologies."
1106,4,23.07 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","Certain industries should compensate their workers with full healthcare benefits. It is more likely for someone working around nuclear reactors, for instance, to contract cancer from the radiation. These companies should be fully liable for their workers' healthcare costs."
1218,4,16.52 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",A bigger budget should be given to the biomedical labs to cure cancerr
1019,4,15.36 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",There should be more action taken from the government to better healthcare.
1086,4,17.48 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","It sounded too good to be true until i seen tax rates may increase slightly.  How big is slightly?  If everybody has healthcare how does it affect healthcare workers (doctors, nurses, etc)?"
1042,4,17.69 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","Insurances should not charge more for a child of a women who is considered ""high"" risk for cancer. They jack the prices up because of the mom and that should not happen the child may never have any problems."
1117,4,18.4 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","Free/reduced screenings for things (breast cancer, prostate cancer, etc.) should be more greatly communicated so that a majority of the surrounding population would be aware of it and take advantage of the opportunity."
1030,4,16.31 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",A more strict and specific structure needs to be made.
1033,4,17.19 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","we have different healthcare plans and providers now, they just don't work. they need to find a plan that will save money and help the people."
1038,4,20.05 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","that would take a lot of money to get the people qualified to weed out the bad seeds and then ultimately the people will find away to get around the rules like they always do, and then the money used to train the people would be wasted."
1166,4,16.95 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","Perhaps instead of a negative tax (money being taken away), we can provide some sort of positive reinforcement to provide incentive to remain healthy and smart. Incentives include discounts, coupons, refunds, returns. Things like that because we know we can't just give away money."
1235,4,17.49 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","America needs to model it's healthcare after the Swiss. End of story. Take the precautions, take the time, but do it."
1035,4,16.72 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","The trauma centers should be better educated to help the injured that come in. they need to make sure that the doctors they are staffing are qualified. we recently dealt with a doctor who was not very educated in his field, that is unacceptable."
1138,4,20.26 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","There needs to be certain ""rules"" when applying for free/reduced healthcare. It shouldn't be for anyone."
1064,4,24.11 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",One of my biggest concerns is the number of people who cannot access healthcare because of an inability to afford insurance. This could be resolved if the healthcare system were subsidized by the government. I believe that the government could do well do channel more funds towards the healthcare system. The funds do not need to be generated via tax hikes; they can be allocated by reducing spending in other aspects such as the military.
1212,4,21.96 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","the prices of delivering a baby should be lessened. it's sad that it costs a fortune to be born, a fortune to live, and a fortune to die. since the population will no doubt increase, and HAS been increasing, the price should be lopwered, sine  babies are being born everywhere, everyday, all day."
1208,4,18.57 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","healthcare is a more of a service then a right. if we think about it strictly as a right, then it might as well be free. if healthcare is free, for anyone, we might as well dig ourselves a hole. there will be a deficit that will be very hard to get out of."
1058,4,20.22 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","Healthcare providers should be given, without request, a day or so off to take a break from the work environment. The reason I say they should be given is b/c some HC providers will probably deny to take a day off. Sometimes, that is all a person needs in order to get back on track."
1009,4,23.79 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","I think that if the US created a program or government system like Canada (everyone having healthcare, but also having to pay higher taxes), it would solve most of the problems in health care today. It would eliminate outside insurance but offer everyone healthcare at the same time, provoking equality in the healthcare system."
1063,4,16.62 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find","When it comes down to it, the healthcare system is messed up and everyone is just in it for the competition of who gets more money and how."
1137,4,18.24 %,"healthcare, system, free, problem, disease, receive, country, america, provider, find",People who are retired should get free healthcare when they are not able to afford it
1320,5,15.36 %,"health, care, provide, education, high, family, student, income, job, low",If a patient goes in for help they should be given the best care and attention they need.
205,5,23.02 %,"health, care, provide, education, high, family, student, income, job, low","I believe health care should be a little more affordable. The cost of living is already going up but the cost of staying alive shouldn't go up as well. Like taxes, the government takes out a percentage based on what the person makes, the cost of health care should be the same way. Because everyone makes different amounts of income the cost of health care should cost accordingly."
222,5,19.49 %,"health, care, provide, education, high, family, student, income, job, low","While I do believe health care should be cheaper for the average joe. I don't believe healthcare should be force onto people who don't need it, or simply just don't want it. I feel that it's a waste of money. I also think it break our constitutional rights."
203,5,18.78 %,"health, care, provide, education, high, family, student, income, job, low",How is school and health care related?
528,5,23.19 %,"health, care, provide, education, high, family, student, income, job, low",Further focus on health care within the education system (Ex. Different type of health care class each year in high school)
1855,5,15.5 %,"health, care, provide, education, high, family, student, income, job, low",overall reduce the profitability of healthcare and force these establishments into putting the patient first rather than the almighty DOLLAR!
1188,5,22.66 %,"health, care, provide, education, high, family, student, income, job, low","health care should be free for the needy families, those whom have low income and have large family."
558,5,19.14 %,"health, care, provide, education, high, family, student, income, job, low",There should be more volunteer opportunities and internship.
559,5,18.11 %,"health, care, provide, education, high, family, student, income, job, low",Insurance companies should work with individuals better on knowing what their plans provide
561,5,16.73 %,"health, care, provide, education, high, family, student, income, job, low",Medical education should be more affordable for all ages.
550,5,18.11 %,"health, care, provide, education, high, family, student, income, job, low",Doctors should advise you which daily vitamins you should be taking to go along with the preventive care
1094,5,18.61 %,"health, care, provide, education, high, family, student, income, job, low","I think it's people's right whether they want or do not want to have health insurance. Indeed, it is great if everyone has health insurance, but if it's not their will then there shouldn't be any unfair force to get one. Some people knows how to take care and prevent them from disease, such as eating right. This will help cutting government's budget that wanted to provide health insurance to everyone. With this money, government can use it to build more Emergency care, and that's where everyone really need because we don't know what's going to happen to us at any moment."
1672,5,16.73 %,"health, care, provide, education, high, family, student, income, job, low",Maybe we should have more education opportunities for those who dont understand that concept.
529,5,19.55 %,"health, care, provide, education, high, family, student, income, job, low",Teach the public how to efficiently set aside funds for health care.
211,5,16.97 %,"health, care, provide, education, high, family, student, income, job, low","They should try a system where the amount you pay for health care should be determined by how many times you visit a doctor, with exceptions to the people who are chronically ill like patients with cancer"
210,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low",What would be a reasonable percentage to take out for health care?
1186,5,17.58 %,"health, care, provide, education, high, family, student, income, job, low",Health care should be available to everyone.
530,5,19.19 %,"health, care, provide, education, high, family, student, income, job, low",Greater reliance on preventive care
531,5,20.98 %,"health, care, provide, education, high, family, student, income, job, low",Create a more efficient and sustainable health care provider to assist the needs of low income and uneducated families
534,5,28.3 %,"health, care, provide, education, high, family, student, income, job, low","Leave health care policies and restrictions up to each individual state, have government only provide funds to carry out the process, funds determined by the size of population and number of those in need of health care benefits"
535,5,19.21 %,"health, care, provide, education, high, family, student, income, job, low",Create more jobs within health care to both fund the costs and educate those who are employed
1844,5,18.08 %,"health, care, provide, education, high, family, student, income, job, low","also require doctors to perform the procedures before asking about payment to ensure better care rather than substandard practice due to being a ""risk"""
1091,5,17.43 %,"health, care, provide, education, high, family, student, income, job, low","educate better, dont make college so expensive so more people can go and get such a good education and pursue things like doctors, nurses, surgeons."
1093,5,18.86 %,"health, care, provide, education, high, family, student, income, job, low","I agreed that education on preventive care need to be raised. In addition, there should be ways to make this information available to everyone, and making everyone aware of it. Nowadays, we know that not many people are interested and unaware of what can they do to prevent themselves from disease but if we could make the preventive care campaign more interesting and easier to understand, it would eventually got into everyone's head."
539,5,19.21 %,"health, care, provide, education, high, family, student, income, job, low",Our health care system must provide coverage to all people. It currently lacks the ability to do so.
540,5,18.44 %,"health, care, provide, education, high, family, student, income, job, low",The health care system must be affordable to all its users.
1670,5,16.63 %,"health, care, provide, education, high, family, student, income, job, low",We need better nurses. Nurses who care more which probably wont happen without a pay raise.  We need nurses who are in the profession because of their passion to help not just for a job or the money.
218,5,15.76 %,"health, care, provide, education, high, family, student, income, job, low",This money should be put towards education for healthcare so that the quality and technology can continue to increase.
209,5,18.89 %,"health, care, provide, education, high, family, student, income, job, low",It seems like everyone wants cheap cost but no one wants cheap care. The reason health care is expensive is so we can have the best care available.
1187,5,18.27 %,"health, care, provide, education, high, family, student, income, job, low","in addition that health care should be available to everyone , a small fee should be charged for applying for receiving health care that everybody can afford."
659,5,18.97 %,"health, care, provide, education, high, family, student, income, job, low","Bigger cities should have more health fairs, as in maybe 1 every 6 months, in order to help the lower income and or homeless to receive any medical attention they may be denied to income."
567,5,21.13 %,"health, care, provide, education, high, family, student, income, job, low",People with higher education should have better consideration for health care than denial off their income.
1638,5,17.6 %,"health, care, provide, education, high, family, student, income, job, low",yes but that why would argue the fact that we need them to lower the prices for health care and on insurance.
1072,5,39.9 %,"health, care, provide, education, high, family, student, income, job, low","I believe that education is the fundamental root of every possible changes in the country. By supporting education, specially in healthcare profession, we can produce more doctors, nurses, and others related healthcare career. The term of supporting education I mean is, for example provide more scholarships for students, provide more opportunity and more campaign to level up the interested of student in Healthcare profession careers. Also, provide more opportunity to international student so they will be able to work in the US, provide more funds and affordable education to low-income student. Tuition needs to be flat rate, rather than keep going up every year. No one would be able to continue their education in a higher level of education if they know they will be broke after graduating."
1606,5,15.36 %,"health, care, provide, education, high, family, student, income, job, low",Education is the answer for the Healthcare
619,5,18.51 %,"health, care, provide, education, high, family, student, income, job, low",all birth control should be free. $50 dollars a month for a college-student or non college student is alot
626,5,17.86 %,"health, care, provide, education, high, family, student, income, job, low",This is not entirely true due to the universal health care system that Obama is putting into place a lot of doctors were forced to enter that program because they do not make enough for their private services to survive.
628,5,20.24 %,"health, care, provide, education, high, family, student, income, job, low",There needs to be more focus on teaching about preventative care and motivation for preventative care before problems arise rather than after an incident.
633,5,16.04 %,"health, care, provide, education, high, family, student, income, job, low",I'm pretty positive they have to do continuing education to keep their license up to date which would be almost the same thing
156,5,17.97 %,"health, care, provide, education, high, family, student, income, job, low","Universal healthcare should be provided to only those who pay their taxes. As for the people who don't, there should be cheap alternatives that may not provide the same quality of care but get the job done."
638,5,18.68 %,"health, care, provide, education, high, family, student, income, job, low","I think the main problem with a lot of things is that we don't teach the kids at a younger age. We don't teach them about insurance, medical bills, health preventative care and more and we need to or it may not ever get any better."
613,5,16.72 %,"health, care, provide, education, high, family, student, income, job, low",The elderly should have well trained certified care givers in order to be sure that they are not mistreated or abused
1191,5,18.34 %,"health, care, provide, education, high, family, student, income, job, low","Health care agencies on a university campus should provide free basic healthcare to students that show the need for it, as the healthcare was a part of the tuition for the university."
141,5,20.61 %,"health, care, provide, education, high, family, student, income, job, low",Stop letting health care providers reject you just because you might be in bad health before getting a health care provider
658,5,17.19 %,"health, care, provide, education, high, family, student, income, job, low",Medical care such as Care Flight and ambulance care should not be as expensive as the actually hospital visit itself.
1590,5,16.22 %,"health, care, provide, education, high, family, student, income, job, low",education for doctors (med school) should be made more affordable
1589,5,18.44 %,"health, care, provide, education, high, family, student, income, job, low",mental health care should be made more affordable
668,5,18.89 %,"health, care, provide, education, high, family, student, income, job, low","do not mandate health insurance for everyone, let it be a personal choice to receive health care services"
669,5,17.76 %,"health, care, provide, education, high, family, student, income, job, low","Make basic health care services available to everyone, such as cancer screening and other preventive services."
133,5,15.08 %,"health, care, provide, education, high, family, student, income, job, low",What more can we do to help those affected with a mental health disorder
673,5,20.86 %,"health, care, provide, education, high, family, student, income, job, low","I think there should be more education about health care in High school and a college so that, by the time we graduate we can have a complete idea on what type of insurance to choose and which one who benefit us the most."
1595,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low",I like the universal health care system
609,5,16.62 %,"health, care, provide, education, high, family, student, income, job, low",there should be alternatives of payment to patients who come from low income families
600,5,17.41 %,"health, care, provide, education, high, family, student, income, job, low","What if people are cant afford to pay? For example a low income family that has a member suffering from cancer, while you could help by providing smaller payments, but the costs are still going to be the same and the family is still going to be in debt."
1611,5,19.16 %,"health, care, provide, education, high, family, student, income, job, low","If more students were involved in taking job opportunities at PhysScribe Inc, or volunteered at hospitals to assist medical teams, care could be administered to patients more frequently while students did all the small and inattentive details."
183,5,22.41 %,"health, care, provide, education, high, family, student, income, job, low","I believe the gist of Obamacare is to utilize preventative care in the U.S. so that people won't be at risk for diseases they could have avoided simply by changing some aspects of their lifestyle. This should definitely be enforced in young students because the earlier you start teaching them about healthy diets and exercise, the more inclined they will be to practice them in reality."
566,5,20.74 %,"health, care, provide, education, high, family, student, income, job, low",There should be a development of better health care programs for low to middle income families
177,5,15.5 %,"health, care, provide, education, high, family, student, income, job, low",We could ask the stars and hope aliens hear us. Then we could ask them for health care and not to mention the technology upgrade we would get because of it.
500,5,15.66 %,"health, care, provide, education, high, family, student, income, job, low",convenient and affordable.
1632,5,15.92 %,"health, care, provide, education, high, family, student, income, job, low",encouraging and rewarding college student volunteering is a good idea. It could make the system more efficient without putting in extra costs.
1629,5,21.35 %,"health, care, provide, education, high, family, student, income, job, low","If the government made one small change to general finances, a ripple effect could be made. For instance, if the government decided to put more money towards education, more students would arise with affordable college tuition. With more students, there's a higher chance of healthcare staff. Increase in hospital staff, increase in patient health and care production. Great production, then increase in hospital income, and finally prices on machines would be more affordable and cut backs would be made on health insurance for patients."
1863,5,15.36 %,"health, care, provide, education, high, family, student, income, job, low",make medicine more affordable
1627,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low","Free healthcare should be at an adequate level, not there just for looks."
582,5,21.43 %,"health, care, provide, education, high, family, student, income, job, low","This is a class that should teach about all aspects of the healthcare system. From insurance, to not qualifying for insurance and other options, preventative care for long term, health care programs to help for any situation"
168,5,20.58 %,"health, care, provide, education, high, family, student, income, job, low",Provide a day care in more high schools now that there are higher risks of teen pregnancies.
586,5,15.66 %,"health, care, provide, education, high, family, student, income, job, low",It must also be affordable to our elders
1189,5,18.57 %,"health, care, provide, education, high, family, student, income, job, low",All health care providers and agencies should accept health care insurance and medicate insurance.
590,5,17.79 %,"health, care, provide, education, high, family, student, income, job, low",Doctors should spend a little more time and advise their patients on preventative care
1329,5,15.66 %,"health, care, provide, education, high, family, student, income, job, low",if someone is need they should be cared for with or without insurance
1190,5,20.05 %,"health, care, provide, education, high, family, student, income, job, low",Health care should be more funded by the government ; the government should purpose a large budget for health care.
1615,5,15.97 %,"health, care, provide, education, high, family, student, income, job, low",Maybe there shouldn't be a deductible.
1330,5,17.91 %,"health, care, provide, education, high, family, student, income, job, low",the health care system needs an immense amount of improvement
1870,5,15.08 %,"health, care, provide, education, high, family, student, income, job, low",educate the population about mental diseases
1612,5,23.89 %,"health, care, provide, education, high, family, student, income, job, low","It is offensive to say that those who have low incomes shouldn't have access to the ER or specialist, but I believe the other person meant that having a low income means they cant afford insurance to get that care, not that they don't deserve care. Everybody deserves care. To solve this problem, we just need to lower the healthcare cost to help those with low incomes or who can't afford insurance to get this special care as much as possible."
564,5,19.21 %,"health, care, provide, education, high, family, student, income, job, low",Insurance companies should require a health care class and not just a yearly physical
223,5,15.75 %,"health, care, provide, education, high, family, student, income, job, low",ObamaCare?
490,5,18.24 %,"health, care, provide, education, high, family, student, income, job, low",medicine should be available at lower cost for those with lower income
998,5,17.58 %,"health, care, provide, education, high, family, student, income, job, low",that doesnt mean they also dont need health care.
285,5,18.04 %,"health, care, provide, education, high, family, student, income, job, low",equal rights for sure across the board and across stratification levels in society
1141,5,15.85 %,"health, care, provide, education, high, family, student, income, job, low",Every hospital should be required to have the most updated machinery. This will prevent faulty tests.
387,5,15.36 %,"health, care, provide, education, high, family, student, income, job, low",make vaccinations more readily available
1301,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low",Everything can always use a little improving including our Health Care.
1816,5,18.57 %,"health, care, provide, education, high, family, student, income, job, low",I think there should be mandatory yearly mental health screenings (just as there are required shots) just because that's not something you usually think about.
1302,5,17.49 %,"health, care, provide, education, high, family, student, income, job, low","Doctors, indeed have higher educational levels, but nurses are significantly important just the same amount."
396,5,18.78 %,"health, care, provide, education, high, family, student, income, job, low",have long term care for an individual be discounted
1134,5,27.89 %,"health, care, provide, education, high, family, student, income, job, low","Enrolled students should have opportunities to receive free health care benefits, it would bring in more students, better grades, and higher education. So of course the probable way to do this would be to require students to maintain a certain GPA to ensure responsibility. Also have better health care depending on how high the GPA is."
1131,5,20.86 %,"health, care, provide, education, high, family, student, income, job, low","Low-income should pay a certain amount per doctor's visit, mid-income increased from there, and high-income charged the most with income being the only factor in determining health insurance coverage and costs. (For example: cost per visit could be $15, $35, and $55 or something along those lines.)"
1754,5,15.73 %,"health, care, provide, education, high, family, student, income, job, low",Having medicaid and chips still isnt decently cheap or at a good price.
1753,5,17.97 %,"health, care, provide, education, high, family, student, income, job, low",health is most important. there should be no reason why the prices of medicine need to be high. Theres other things that could be at a higher price but why medicine? Isn't that what it takes for us to survive in this world?!
1128,5,17.49 %,"health, care, provide, education, high, family, student, income, job, low","provide extensive, long-term payment plans that are more flexible with interest equal to inflation."
407,5,15.57 %,"health, care, provide, education, high, family, student, income, job, low",all patients cared for before given a questionairre
408,5,20.26 %,"health, care, provide, education, high, family, student, income, job, low",health first policy by all health care providers
1123,5,16.28 %,"health, care, provide, education, high, family, student, income, job, low","More specifically, they should be taught about current nutrition guidelines in their PE courses to address the obesity epidemic. Nutrition courses should be provided at 7th grade and again in secondary school (9-12)."
1121,5,18.83 %,"health, care, provide, education, high, family, student, income, job, low",Students should be required to take more credits of physical education and health to be better educated about their bodies.
415,5,16.62 %,"health, care, provide, education, high, family, student, income, job, low",government run health care system
1745,5,16.33 %,"health, care, provide, education, high, family, student, income, job, low",there should be a 24-7 clinic in every city. And they shouldnt charge extra just because it is one. Health is Health.
418,5,17.68 %,"health, care, provide, education, high, family, student, income, job, low",keep college students on their parents' health insurance until they are over the average age of graduation
380,5,18.11 %,"health, care, provide, education, high, family, student, income, job, low",different aspects of the health care of other countries could be taken into consideration to see what works and what doesn't
1119,5,17.0 %,"health, care, provide, education, high, family, student, income, job, low","When determining eligibility for government health insurance, other factors should be considered instead of just income and amount of children."
379,5,26.2 %,"health, care, provide, education, high, family, student, income, job, low",students in high school should be encouraged to pursue and shown the different health care professions since there is always a lack of people willing to pursue a career involving health care
1293,5,17.24 %,"health, care, provide, education, high, family, student, income, job, low","Mental health of an individual can vary. We all can get sick, or have an emergency. Health insurance is important. Although it can be costly, we should find a way so that the Americans of the United States have insurance for their needs."
1297,5,18.89 %,"health, care, provide, education, high, family, student, income, job, low",Health care is a topic that not most Americans really take the time to think about. Health care is what keeps us going when our body is shutting down.
319,5,15.76 %,"health, care, provide, education, high, family, student, income, job, low",Find a way to increase money funds so that the hospitals can use them in order to promote better care.
307,5,16.62 %,"health, care, provide, education, high, family, student, income, job, low","They should hire more doctors, that way everyone has an equal opportunity to be attended by one"
328,5,17.04 %,"health, care, provide, education, high, family, student, income, job, low",People should be given the care they deserve.
1299,5,16.62 %,"health, care, provide, education, high, family, student, income, job, low",Patient's should always be taken care of 100 percent with care and patience.
1294,5,17.68 %,"health, care, provide, education, high, family, student, income, job, low",Technology from back then to now have improved so much. I think that the technology aspect of the Health Care is great.
1801,5,20.9 %,"health, care, provide, education, high, family, student, income, job, low","Due to the shortage of health care providers, I think that continuing education is a huge implementation to continue with because it forces those providers to stay up to date and knowledgeable."
1802,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low",More services available to legal low-income families.
347,5,16.92 %,"health, care, provide, education, high, family, student, income, job, low",The people should be required to volunteer more hours in the hospitals so that they are experienced.
305,5,16.62 %,"health, care, provide, education, high, family, student, income, job, low","The healthcare system should be taught in high school, like in government or something."
298,5,16.33 %,"health, care, provide, education, high, family, student, income, job, low",Everyone should get equal medical attention so it should not matter if one is wealthy or poor.
356,5,16.89 %,"health, care, provide, education, high, family, student, income, job, low","Personally, I think that if doctors and nurses, etc. were on a government paycheck like police officers or firemen then it would be easier to give health care to anyone who needs it, rather than the people who can afford it."
1780,5,22.28 %,"health, care, provide, education, high, family, student, income, job, low",Providing health care seminars to encourage those to join the health care profession.
1807,5,15.9 %,"health, care, provide, education, high, family, student, income, job, low",If someone refuses healthcare than we all should respect that individuals right.
367,5,19.45 %,"health, care, provide, education, high, family, student, income, job, low",make the average health care affordable
368,5,15.7 %,"health, care, provide, education, high, family, student, income, job, low",teach all people about healthcare before they are adults
1136,5,18.97 %,"health, care, provide, education, high, family, student, income, job, low",Make health care cheaper or perhaps more available for the fully employed. And make it possible to have some sort of health care for all jobs who hire full time.
372,5,18.44 %,"health, care, provide, education, high, family, student, income, job, low",make information on health care readily available
373,5,18.8 %,"health, care, provide, education, high, family, student, income, job, low","people who already health insurance through their employer should be left alone, people who are unemployed or work some where where healthcare is not provided should be given some type of health care option"
376,5,16.93 %,"health, care, provide, education, high, family, student, income, job, low",make free health care
420,5,19.21 %,"health, care, provide, education, high, family, student, income, job, low",long term care patients should be provided with all they need to successfully recover or get closer to recovering
424,5,15.36 %,"health, care, provide, education, high, family, student, income, job, low",give more money to science
428,5,17.68 %,"health, care, provide, education, high, family, student, income, job, low",Create qualification to encourage people to try to earn their health care rather than just giving it to them
472,5,18.24 %,"health, care, provide, education, high, family, student, income, job, low",Provide more ER's in low income regions for better convenience
