Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
240,5,form two groups,"team, game, get, point, person, member, score, try, not, make"
1159,5,"rather than making this a fighting / wrestling game we could make this a skill game where the two opposing teams are still on islands in a pool, but instead of trying to wrestle they are trying to play a basketball game. When a person falls off of the islands another team member may not come out on the islands to help them, they must constantly be trying not to fall off, because if they do then their chances of scoring a basket goes down. Additional rules that could apply to the game could be that you could only go on certain colors of islands, similar to a checkers game, increasing the difficulty and making the game more interesting. you could also make all of the players have certain rules a points in the game, such as you must stand on one foot, or you can have certain periods of time where there is combat allowed, allowing you to fight other players in an attempt to get them out of the game, making it easier for you to score goals.","team, game, get, point, person, member, score, try, not, make"
241,5,"on a piece of paper, you try to write down clues about a person and the other team has to guess who it is","team, game, get, point, person, member, score, try, not, make"
242,5,"make a wheele of fortune with different types of games on it,","team, game, get, point, person, member, score, try, not, make"
243,5,"maybe it'll say do 10 pushups, etc","team, game, get, point, person, member, score, try, not, make"
1155,5,Any shots attempted closer than 15 yards will be counted as a penalty and the ball changed hands.,"team, game, get, point, person, member, score, try, not, make"
1154,5,"However, the sling teams cannot be within 15 yards of the goal.","team, game, get, point, person, member, score, try, not, make"
1153,5,A team's slingshot team can attempt to move the ball further down field by shooting a pass to their own defenders.,"team, game, get, point, person, member, score, try, not, make"
236,5,"you form two groups, and form a line","team, game, get, point, person, member, score, try, not, make"
235,5,"COmpliment game,","team, game, get, point, person, member, score, try, not, make"
662,5,each player gets 3 fouls,"team, game, get, point, person, member, score, try, not, make"
361,6,The rules are very similar to football... and there will be use of a football,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
183,6,Similar to water basketball but with use of a football,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2832,6,"It would be less controversial if the game was simplified.  The amount of rules that would go into developing a game like this and refs would have a lot to memorize over.  Simplifying like perhaps detracting the amount of things going on in the game or even limiting the amount of sports that would be required to be added to each game would make the game much more fun, and audience friendly.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2758,6,"Anything with physical activity is a sport. More sports should be coed, like football. They don't realize that maybe putting a female in football might make a difference. Every sport has female and male sides,but not football.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2711,6,"The sport will involve throwing, pitching, or passing some type of projectile either to a teammate, through a goal, through a hoop, or a really long distance. No kicking will be involved.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
332,6,"I think this would be like an Outdoor Decathlon, where the best rock climbers, mountain bikers, kayakers, and trail runners compete in 10 designated events. The players would all start at the same time and essentially race to the finish line, however their performance at each event would either add or subtract time (Making speed and proficiency necessary to win). This game would be played in various large parks allowing for different environments and therefore different geographical challenges. Games could be played on a mountain, in a forest, a canyon, a desert, etc.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2759,6,The discrimination on sex is real. I believe that females can do just about anything males do today. A sport such as football needs to let females play the sport maybe there will be a better outcome.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2960,6,What if instead of small bouncy balls we used medium sized foam balls. That way you would be able to throw the balls anywhere at people and it would not hurt them.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
576,6,trampoline basketball,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2619,6,"A sport which will consist of using a broom-like stick to grab the ball and make it into a goal which will be shaped like a basketball hoop, but will not be a basketball hoop cause this sport isn't basketball....","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2363,6,with that idea the court should be a lot smaller than a tennis court because kicking is not easy and over a post at that.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
479,6,"and if it is played like this then the hoop should be larger, but if not then the 1 foot diameter hoop works nicely","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
642,6,"This is a good idea, i like how personal it is, maybe shrinking the size of the platform to make it more intense? Perhaps 20 feet in diameter?","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2762,6,If anything that's physical is a sport than a job should be a sport.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
98,6,Have a sport kind of like air hockey but in a square so there would be 4 players. Maybe in the middle of the air hockey table there can be some kind of obstacles (similar to pinball) so they'd have to use certain techniques in order to score past certain goals,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
23,6,who can talk on the phone the longest.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2400,6,the teams would race for 10 laps the winner would be the top place team after lap 10. the teams would be allowed to make pit stops to refill ammunition and vehicle tune ups,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2402,6,the game of golf with a twist instead of using a driver to tee off. Players would use a baseball bat to tee off similar to how baseball players practice fielding. Then when in the green player would use the bottom end of the bat instead of a putter to to putt. only in the final hole could they use an actual putter to put,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
616,6,combine this with sport idea # 1 - like track and field events.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2764,6,%I like the fact that you mention something ordinary for the players and we really do need that because most sports do have a rectangular shape field/court etc..%,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
209,6,2. For this game you will need 2 hula-hoops and 2 balloons,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
613,6,%sounds dangerous. how exactly would the shoes be attached to the slope?%,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
577,6,"jumping on the trampoline with a basketball in your hands and, as you are in mid air, releasing the ball to let it land in the basket","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
96,6,"Maybe have variations of land such as gravel, grass, rocks, etc. to make it more challenging","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2700,6,there would be a big net above and below you like the ones you see in a circus to catch you but the one above you would be used to climb on so the ropes used to make it would be thicker so it wouldnt hurt to hold on to them. the object of the game would be to retrieve rings that are hanging from the netting with your feet and bring them back to your bucket. this could be a team or individual sport and stealing would be allowed from the players not from the buckets. if you fell you could just climb a ladder and get back on the net.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
288,6,"It's kind of like soccer and hockey combined. Sort of like lacross, but with a larger ball. You would play on a field indoor or outdoor and the rules would basically be like a combination of both soccer and hockey. You can kick the ball with your feet, but in order to make a goal you would have to use the stick. There would be about 7-9-ish players on the field at once. It could be called Socckey or Hocker. Actually those both sound disgusting so probably neither of those names.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
26,6,problem solving,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
643,6,this idea is awesome,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
567,6,"Vision is probably the sense we rely on the most, taking it away would cripple us for a time","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2743,6,"use a different shape for the ""ball"". the normal shape of a football fits well tucked in ones forearm pressed up against the body. Use a different shaped ""ball"" to make the task of carrying the ball on the field a little big more challenging but not so much that the game does not advance because of the difficulty.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1,6,A goal is to get a ball through a hoop similar to basketball but instead of dribbling the ball you would have to pass the ball to your teammates using the same technique as volleyball. Once you past an area near the hoop you can only stay in that particular spot and have to shoot the ball in the hoop.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
71,6,Thumb-war contests,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2742,6,"Instead of having a rectangular field for football. Make the playing field and odd shape, such as a circle, octagon, triangle. Anything that will cause the field to be odd and out of the ordinary for the players.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2744,6,"the goals will be different according to the shape of the field. The width of the goal could be smaller or bigger, with maybe having barriers or or obstacles in the way causing the player to have to work a little bit harder to achieve the goal","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
528,6,Have a smaller sized court to play on and like 4 goals and more than two teams to make it really challenging and crazy.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2747,6,the attire of the sport would still be the same,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
371,6,Another idea I had for a new sport is using a balance beam and a ball. The person would have to balance on the beam with holding a ball then he/she would throw the ball to his/her teammate. The teammate would to get the ball across the other side without the opposing team members interfering. This would also be timed.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2499,6,a sport where you jump through hoops,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2748,6,"The first thing you have to think about is what is not a sport. Instead of the more popular sports like football,basketball,baseball,or soccer,this can be a sport that is more creative,or that requires less injuries. The number one thing to think about is how the sport is going to be relevant There are a lot of sports that I think is irrelevant,but, anything that requires physical activity is a sport.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
3074,6,Use a metal ball so it will be easier to roll and stay stable once it stops.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
644,6,"I feel 20 feet might be too small though, the players would need room to maneuver for hand to hand combat but also have time to break a shell or pick up their new weapon before rejoining the fight.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2873,6,Sport would call for three judges.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
570,6,"Maybe a sport that does involve brain activity, the physical aspect could come from the upper body instead of the lower body","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2889,6,I feel this sport is a very good idea the only thing is you are making the sport a little to complex.  Just keep it simple make the sport like track only backwards.  In this case the sport can be both an individual and team sport.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2892,6,"The whole idea was good. I would just want to know more about it. When it says flipping a tossing flags, its hard for me to understand if ifs a big flag or a small one. I think the concept is really good. I would just like to know more about the rules.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2795,6,"For this game, I would suggest having more than 3 players on the field at once. Having 6 or 7 would increase the amount of strategy, interference and game play. Also, I would suggest having 2 fifteen minute periods with a ""half-time"" in the middle it would allow for more game play and possibly more competition.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2893,6,This is a really good idea. It's well thought out and described very in depth. I like the idea of having the one colored ball. It makes the sport much more difficult.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
476,6,"The sport would not be as exciting or enticing to watch, I would think.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
648,6,Conditioning will be a aspect of this sport.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2490,6,"Location: Depends on what difficulty level. Can be small, medium, or large -size swimming pool","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
526,6,"Take a small, bouncy ball, slam it on the ground as hard as you can, and take as many basketball shots as you can before it lands.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2718,6,%that would be fun%%the goals would be elevated like the ones in Harry Potter but instead of just hoops they could be tubes that worked like the ones you see at the bank. so that when you kick or throw the ball in the goal the tube go underground and blow it out of the other teams goal tube on the other side. this would keep the ball from ever hitting the ground because it would be put on the opponents side of the field up in the air%,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
398,6,"This reminds me of basketball. I like the balance beam aspect. While they are balancing on the beam, the opposing team should be able throw mini dodge balls at the person who is trying to balance.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2573,6,There could be a sport where as you are snowboarding down a hill you through balls through hoops.  The person who throws the most balls into the hoops wins.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
3001,6,"A sport without a ball, but not one involving a martial art. Perhaps as a team sport, as usually team sports involve a ball, a team sport without a ball would be unique.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2910,6,Some good ideas and some bad ideas as well.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2699,6,people could ride tricycles on a court with soccer goals on each end and they have to push a ball at least 3 feet in diameter into the goal without using their feet. It would be against the rules to touch any other player and if you did get touched or hit then you would call a fowl and be put in a penalty box for 2 minutes. The game would last from 30 minutes to 1 hour depending on the endurance level of the players. The person guarding the goal would have to be on a unicycle instead of a tricycle and could only use a cannoe paddle to hit the ball away from the goal.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2677,6,could be like soccer or any other sport where the team has to score against its opponent but more challenging because coordinating with your partner could be complicated.The field would be smaller. Having a goalie would be optional.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2460,6,"soccer with only 4 people, in which there's are out of them will be goal keepers and 2 players.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
220,6,pool party football. you have an Olympic size pool and you play football. tackle your opponent by forcing them under water.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
3003,6,Something involving skates. Something similar to basketball while skating would be challenging.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2458,6,"Ice-Basketball: This sport would require a lot of skill and training just because of the importance of balance would be highly stressed. It's basically basketball, but on ice. Only difference is the terrain, sports-wear, and rules would need to be strictly enforced due to the fact that this sport could be dangerous.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
84,6,okay so I am a really big basketball fan so we can maybe create a sport that is similar to that!,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
381,6,Gear should be similar to hockey.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
591,6,sport idea #6 - a combination between polo and cricket.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
410,6,Use any means necessary to pass a round ball through a 1 foot diameter hoop from a determined distance.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
584,6,sport idea #1 - based off of track and field events,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2671,6,"Or the new sport could take place on what looks like a football field, but it has a huge swimming pool in the center of it. There could be field players and pool players. It would be a team sport and kind of a mix between football and water polo. Except there is a dodge ball aspect where outside players that stand on the sidelines and can tag people out with the dodge balls.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
378,6,"Totally like the idea of not having a field goal. I see how that can be impossible. Throw-offs seem to be a good idea and have a higher likelihood of getting into the ring, yet still challenging.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
48,6,"maybe combine some of the aspects of real sports. for example, trying to move the ball towards an area (like a touchdown) and throwing the ball in a hoop or goal (like basketball, hockey, or soccer)","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2531,6,"The idea is getting the ball into your hoop, by changing the foundation around it, making a slope so that the ball falls the way you want it to go. This would be more of a stationary sport.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
590,6,sport idea #5 - water sports? water polo with a greased ball?,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
382,6,"In addition, a good name would be RUBALL, combining rugby and football.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
589,6,sport idea #4 - herding cats? pigs? squirrels? whoever rounds up your critters the fastest wins?,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
149,6,"Similar soccer rules apply, such as out of bounds resulting in a throw in or free-kick. (A throw in is the only acceptable means for any other teammate aside from the goalie to use their hands.)","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
499,6,The guard/clues idea is good.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
359,6,"The concept of this sport is a mixture of rugby and basketball yet the ring of the goals are vertical and there are three of them. The ball use in this sport is exactly like a rugby ball yet smaller. The rings of the goals are about 20"" wide and stand staggered next to one another on a field the is roughly 40x70 ft. Each ring is worth a different amount of points. The tallest one is 3 points, the middle is 2 points, and the lowest ring is 1 point. You will start the game of with six players on each team. There will be one person who can guard the rings and the other players can be placed strategically as needed (may use a basketball concept going by height). The way players start off will be to have an official punt the pigskin in the air slightly above their heads as they are standing in a circle. The circle will be set up with one player from team 1 and then a person from team 2 and so on until the ten players makes a circle. When traveling with the ball, the player can only have three steps and then must give up the ball (no dribbling). Once the ball is passed to another team mate, it can not be returned to the player that have given it to you unless there was an interception, then you can start over. The object of the game is to get the ball into the rings by defeating the keeper. The keeper can only stay in the circle around the rings which is about 6ft in circumference. The players can put the ball through either side of the rings. The players can only be called on for a foul inside the keepers circle. When a player is foul, 2 shots can be taken at the end of the ring and is only one point regardless of the ring it goes through (keeper is allowed to defend). If scored, take back to middle and repeat the beginning of game, otherwise keeper and can throw the ball out to player. Keepers cannot be taken out that will be a 2 min sit out of the player who did it. Games end after 2- 25 min halves. If the there is a tie, there will be a shoot out. Three players from each team will shoot on the opposing keeper. If tie is not broken continue with the fourth player and so on..","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
500,6,"I mean, if you want to make it REALLY awesome, you could have every player use a personal, small-submarine thing that is small-machine propelled.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
587,6,sport idea #3 - mystery golf,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
360,6,"The sport will be called, ""Skate-Ball"". The game will be a combination of football and hockey.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
586,6,"sport idea #2 - could there be a combination between four square and basketball? If not basketball, something from basketball like ""horse""?","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2532,6,"Maybe it could be called ""Hula Wars"", because its a fairly simple game. You'd start to hula, and another person would, too. You get closer to each other so that your hoops bump together, and try to knock the other person's down. The changing direction thing would just make it harder.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
28,6,instead of wrestling you can add hoops to each end but using the same wrestling technique when trying to retrieve the ball.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2850,6,"Automobiles can be replaced with bumper cars, golf carts, or just a small car with a basketball hoop on the top of the car. The basketball hoop can be controlled or maneuvered by the person driving or if they choose to have one, a teammate whose job is only for moving the basketball hoop and throwing the balls into other peoples hoops.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2423,6,"I love this idea not only should they do handstand races, but i think they should also have balance beam races. having custom made 100m balance been and everyone has the same choreography that they have to do, while they are in the race performing the choreography they are not only responsible for being able to finish first but also to not fall off of the balance been this is not only to test there balancing skills but also to test there fastness and concentration that they have on the balance beam. with the running spring jumps (I'm not sure what they are called) this will be like long jump not only will they have to land there jump perfect but they also will need to be the farthest from the starting point. If you made it the farthest out but you fall, this will disqualify you and the the award would go to the person under you.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
3051,6,soccer with four different goals,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2810,6,Sport name: Under water Wrestling,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2696,6,Or the new sport could include a combination of football and trivia.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
445,6,"I think an underwater soccer would work better. The physical contact in rugby might be too much with all the diving equipment on. A weighted down ball that would just roll around on an underwater flat ""field"" would be perfect for it.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
514,6,Trampoline basketball. The floor is made entirely out of trampolines and you must still dribble the ball like an actual basketball game.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
94,6,Maybe can use large inflatable balls. Should perhaps be on a field with goals like in soccer.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
36,6,% this is a good idea. the lines at the bottom would most likely be the best option. I feel that the wrestlers would need to push the opponent completely out of bounds in order for this to work(considering how easy it is to barely push your own foot out of bounds. Would the pool/ wrestling boundaries be as big as a normal wrestling mat/ring? %,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
546,6,"Some of the buckets could be bigger or smaller than others, or shaped differently like in the shape of a cube. The buckets that are smaller or shaped differently are worth more points.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
412,6,Use a frisbee to shoot through goals on either side of a field. Almost like soccer or field hockey for frisbees.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
372,6,Another idea of a new sport involves the use of wheel barrels.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
363,6,gear is similar to hockey and or football and all players must wear ice skates,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
581,6,"same concept of soccer only with a basketball net at each end of the field instead of a soccer net. as you are ready to score a goal, you quickly and carefully bring the soccer ball up with your foot. then, you kick it up in the air slightly. after that, you kick the ball as high and as far as it will go in order for the ball to land in the other team's basketball net.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2834,6,"That would be suck an interesting sport. If any ball was interchanged for a rod, there would definitely have to be a lot of safety precautions but it would take more skill to catch a rod as opposed to catching a ball considering the fear factor of that rod going through you. Perhaps football could be a way in which instead of a ball it would be a stick, except for the kicking, unless the stick was actually vertical, in which case i think it would work. The players would have to be able to throw and catch a rod, and dodge and tackle anyone with a rod.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2689,6,"The three balls are all different sizes. They range from very small (like a racquet ball), medium (like a soft ball), and large (like a beach ball). The sizes would indicate what types of ways the players can get the balls down the field. The smallest ball would have to be balanced on someones head or hand. The medium size ball would have to be passed by being tossed. And the large ball would have to be passed by being kicked. Each ball would also earn different point values. The smallest ball would earn the most points, then the medium ball, and finally the large ball would earn the least amount of points. The teams could strategize to try and get the smallest ball down the field without the other team knowing where it was.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
134,6,The sport will be called GolfBall.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2615,6,"A sport similar to soccer, however you are allowed to utilize all body limbs. The only exception would be using your hands to blatantly grab the ball and score.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
135,6,Topic: To create a new sport,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2687,6,"This idea could be combined with the rocket-pack race idea. So that portions of the ""around the world"" relay would be completed with rocket-packs","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2985,6,[setting] combination of virtual/real world,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
553,6,"Good idea. Maybe instead of throwing it straight down have someone throw it at a wall as hard as they can and instead of waiting before it lands, you have as much time to shoot a basketball until the bouncy ball stops bouncing off of the walls. Have the teams shoot from specific spots on the court. almost like ""around the world."" each spot will be worth a different amount of points. whichever team has the most points at the end, wins.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
556,6,"Sort of like a 3-point contest, with the bouncy ball being the time limit.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
88,6,im a big football fan so i think we should try to combine both sports,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
3033,6,"Maybe when the lights are on, the world is ""real"" and seen, but when the lights shut off, players must enter a virtual world.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2421,6,"There are specialized trampolines in a three foot radius of the hoop which allows for contestants to really obtain points on style, the trampoline allows for a higher jump and longer in the air so one is able to do many tricks in one jump.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
607,6,"%seems like it would confuse a lot of people, including myself. if possible, make it more concise. emphasizing the fun involved in playing the game wouldn't hurt either.%","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
345,6,"Soc-Em-Boppers are essentially large, inflatable boxing gloves that do more pushing than they do hurting.  This game would look just like a boxing ring but without any ropes (basically an elevated platform).  The object would be to knock the opponent off/out of the ring only using your hands (like Sumo wrestling).","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1422,6,this can be good to improve cognitive and physical skills so we should make elementary children play this game,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
0,6,a sport similar to soccer but only the use of hands instead of feet,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1665,6,"the arena would be divided into 4 or 5 lanes, each lane is exactly the same obstacle course","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2099,6,"For this new sport it would be difficult to tell after the first hit whether the paint was already there or if it was a fresh paintball spot. This game sounds like a real life ""Call of Duty"" but not with real guns, since that would be deadly. The night vision idea is great, it gives you a better view of opponents in plain sight but also gives you that frightening feeling of watching your back.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2090,6,"Thrilling, reminds me of Call of Duty. Is this sport going to be played in a woodland environment?","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1221,6,trampoline jumping... you compete individually in trampoline routines and jumps and you are judged based on different aspects of skill level and creativity. Similar to gymnastics.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
880,6,Maybe a paintball match fought in the air. Just keep making this idea more intense and dangerous,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1220,6,extreme 4-square... typical child hood 4-square game but instead the squares and balls are bigger.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1673,6,5:problem solving,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2083,6,"The only problem I would see with this new sport would be the duration it would take for a heat to be completed, or would there be multiple lanes and identical obstacle courses for drivers to complete at the exact same time? I am unsure how I would go about forming the exact obstacle yet.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1212,6,"Maybe in some way we could combine ice skating and basketball? So it'd kind of be like hockey just that instead of a pushing around a puck, you can dribble around a basketball. Not really sure if it's possible but it may be worth a shot.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1210,6,My first idea of a sport to create is to somewhat combine sports for example like ultimate frisbee which kind of combines football and frisbee.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2080,6,"I know this idea seems really ridiculous, but I feel like it would be interesting to watch.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2077,6,"This new sport with basketball on ice would follow closely with the same rules as professional basketball right  now, but would be slightly different. Commonly, there would be two teams of about 8-11 players. The would play in quarters along with a halftime. But different from basketball, the goal would not be a regular one since jumping and landing on ice is dangerous. The goal would be made of metal, but would be shaped like a bowl. After the ball was shot into the bowl-shaped goal, the ball would return to the players like how the basketball games at a Dave & Busters are returned, through a tunnel.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1209,6,"Parkour is an awesome feature to implement in to a sport. It's super fast paced, and would add a complexity to a sport that hasn't been seen in a while. I think one would have to have the ability to parkour before even considering attempting it. The arena for such an event would have to be pretty large, also having a multitude of obstacles to surpass. Each goal should change positions each time a point is scored, to perpetuate the idea of ""How do I get there in the shortest time?""","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2076,6,"An idea for a new sport would be to incorporate my one of my favorite sports, basketball, but have it played on ice. In this sport, we the players would not have ice skates, but I would have Nike design new ice sneakers for them to play with.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1206,6,"With zero-gravity, although it seems difficult to implement, would create an entire new realm of sport. You would need a closed in space, and some way to propel oneself around. Kicking/Pushing off walls seems like a start for maneuverability, and as technology advanced, some sort of micro-thruster could work.The three hoop idea combined with a zero gravity environment sounds exciting. With each hoop representing different point values, each hoop could decrease in size the higher the point value it is.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1685,6,"Almost like a ""ninja warrior"" setup without the embarrassing wipeout though.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1199,6,This would be fun to watch and for participants. You would have to create a facility full of trampolines. Pad the walls so individuals are less likely to get hurt. Make a line in the middle so members of opposite teams would not cross into other territories. The same rules for dodge ball would apply. Great idea combining two fun activities into one sport.,"would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1698,6,"you could also make it more challenging, set the arrows on fire. Use different weather conditions to make it difficult.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1187,6,"Ultimate parkour frisbee...This would take place either in a confined area or a field. There would be goals to throw the frisbee into but the main thing is that there would be obstacles randomly set up on the playing field and in order to throw the frisbee, one would have to parkour from one obstacle to the next and then toss the frisbee...The players would probably need a strong athletic background and possibly safety helmets.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
1664,6,"one big arena, similar to a football or basketball arena with 4 or 5 competitors at once.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
2102,6,"I guess this sport should be played in a football field setting so when the players fall, it would not be harsh to their bodies.","would, sport, make, field, goal, idea, good, basketball, hoop, instead"
