Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
592,3,doctors only care about the money and not the patients,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1299,3,Patient's should always be taken care of 100 percent with care and patience.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1298,3,"The healthcare should pay more attention to how the patients are being treated. Some nurses/doctors and etcs can sometimes treat their patients horribly. Although it is a tough job, the health care workers are there for a reason and chose to be there. But some does not care for the patient entirely.","health, care, people, doctor, work, provide, service, nurse, medication, benefit"
635,3,As far a medicine is concerned there is always a different and cheaper option most people just don't take the time nor do they want to spend the effort to figure it out. Most medicine that is more expensive takes less time to take effect and kills whatever you have faster. People can't be so lazy when it comes to stuff like that,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1284,3,What if there was kind of like an OnStar for medical things. Not like webMD but actual doctors or nurses or something for emergencies. Then you could do it from your phone and whatnot,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
593,3,medications are too expensive,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1321,3,"As americans we should be taking care of our bodies and not allowing ourselves to be put in the situation where we would have to go to a healthcare facility, but stuff happens that we cant stop.","health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1334,3,the process of the emergency room could be improved greatly,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1288,3,The technology have been improving drastically,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1297,3,Health care is a topic that not most Americans really take the time to think about. Health care is what keeps us going when our body is shutting down.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
625,3,"That is not always possible with single parents, special needs families, other personal conflicts, and also just lack of properly trained personnel to hire to fill the positions.","health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1292,3,"Some people cannot afford health insurance. Although there is medicaid, the government becomes more in debt. But I think that everyone should have health insurance. Health is important and some people may need it when they are in need or of an emergency. So i think there should be a law to have health insurance.","health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1308,3,Mental health is a hard topic because the people in the facility need the special care but i believe that the patients don't need all of the drugs that are administered to them. In a sense less is more.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1350,3,Get rid of welfare programs. laziness can cause obesity.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1289,3,The Health Care system first choice should not be pharmaceuticals unless the remedies and holistic way does not fully work on patients.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1330,3,the health care system needs an immense amount of improvement,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1276,3,Health care for pregnancies should also be cheaper since pregnant women tend to visit the hospital more than average.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
598,3,keeping accurate medical records should be mandatory,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1314,3,"Emergency Room services are in need of help. I believe that yes if you come in before 20 other people then yes, you should be treated before the other patients. However, when it comes to people in need of medical attention because of how bad their issue is then by all means take them before someone who is just getting a checkup.","health, care, people, doctor, work, provide, service, nurse, medication, benefit"
614,3,There should be a sharing type system that allows your new doctor to view your medical records from your old doctor,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1340,3,it is rare that one is provided with education about health care,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1301,3,Everything can always use a little improving including our Health Care.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1290,3,I think the health education is great. The years and experience needed to be in Health Care helps make the overall health care great for the people that are in need.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
1294,3,Technology from back then to now have improved so much. I think that the technology aspect of the Health Care is great.,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
633,3,I'm pretty positive they have to do continuing education to keep their license up to date which would be almost the same thing,"health, care, people, doctor, work, provide, service, nurse, medication, benefit"
138,4,Maybe starting when kids are in middle school and having not just a powerpoint lesson but instead a discussion on what could be done and how to prevent health risk and becoming pregnant at a young age,"school, healthy, thing, education, good, agree, food, student, child, class"
1054,4,"I agree, children are the future population. If our children start off down the wrong road it could possibly change, but then it could get worse. But if they start down the right road with health education, there are no drawbacks.","school, healthy, thing, education, good, agree, food, student, child, class"
137,4,Start educating children from a younger age then just having a one semester health class in high school.,"school, healthy, thing, education, good, agree, food, student, child, class"
859,4,everyone should receive some type of education some how on health care because I have no idea what it's about either,"school, healthy, thing, education, good, agree, food, student, child, class"
1056,4,"If doctors, nurses, and all medical staff should be required to take a day or more break if they are noticeably experiencing burn-out. While a person is ""burnt out"" they are overwhelmed to the point where it affects their work performance and life. If burn out can be prevented it should.","school, healthy, thing, education, good, agree, food, student, child, class"
1057,4,Integrating more physical activities into a child's daily life will help form good habits in the future that include working out on a day-to-day basis. I also think that school boards should come up with healthier meals for students and not offer a high-lipid food such as pizza as an alternative to what the main course is.,"school, healthy, thing, education, good, agree, food, student, child, class"
854,4,health care plans should be taught in high school. i have no idea about any aspect of it,"school, healthy, thing, education, good, agree, food, student, child, class"
122,4,"Yeah, perhaps integrate it into one of the elementary classes, but really focusing on it in high school since this is when students are more likely to understand how the health care system affects them and their lives. I think it's a worthy idea for anyone involved in education to implement.","school, healthy, thing, education, good, agree, food, student, child, class"
1062,4,Well said!,"school, healthy, thing, education, good, agree, food, student, child, class"
1408,4,Little things matter in life.,"school, healthy, thing, education, good, agree, food, student, child, class"
852,4,improving the public's knowledge about how to stay fit,"school, healthy, thing, education, good, agree, food, student, child, class"
856,4,"More useful everyday skills should be requirements to be taught in school. (Budgeting, balancing checkbooks, automotive, how to apply for jobs, writing resumes/cover letters, insurance, self-medical care, etc.)","school, healthy, thing, education, good, agree, food, student, child, class"
1502,4,"There are already programs at the major pharmacies for returning non-used Rx because of the negative environmental impact to the water supply.  Obviously, there needs to be more/better publicity for these services.  Possibly a small incentive like discounts or coupons would get more ppl to participate","school, healthy, thing, education, good, agree, food, student, child, class"
1048,4,the schools need to serve better food to our children so they can develop the good eating habits they will need as adults.,"school, healthy, thing, education, good, agree, food, student, child, class"
860,4,they should change the high school curriculum so that its more beneficial for students after graduation,"school, healthy, thing, education, good, agree, food, student, child, class"
873,4,schools should require flu shots so that there is a less likely chance for it to spread throughout campus,"school, healthy, thing, education, good, agree, food, student, child, class"
1333,4,health insurance is important to have because unexpected things occur everyday,"school, healthy, thing, education, good, agree, food, student, child, class"
1331,4,it shouldnt be required if people cant afford it because then it takes away from the hardworkers,"school, healthy, thing, education, good, agree, food, student, child, class"
1853,4,sanitation and personal hygiene should be taught at an early age to have a better understanding of the importance of cleanliness.,"school, healthy, thing, education, good, agree, food, student, child, class"
1398,4,Definitely agreed.,"school, healthy, thing, education, good, agree, food, student, child, class"
95,4,"By law most people (ages 5-18) are required to go to school a certain number of days a year. We could have more programs in schools that inform students on healthcare and other health related issues. It is required to take an American government course to graduate most high schools and colleges, why not a course on the American healthcare system?","school, healthy, thing, education, good, agree, food, student, child, class"
96,4,"This isn't really fair, and most doctors aren't able to run practice independently without governmental assistance. What if the doctors were more in charge of their own practice and were able to work out payment plans and negotiate without governmental interference. A good majority of the decisions doctors make are influenced by insurance companies and the government.","school, healthy, thing, education, good, agree, food, student, child, class"
1399,4,thats what the news and commercials for selling health cares are for but they focus too much on wanting a buyer,"school, healthy, thing, education, good, agree, food, student, child, class"
1847,4,one thing that would help America's healthcare system would be to limit the amount of lobbying the pharmaceutical companies can bride our elected officials.,"school, healthy, thing, education, good, agree, food, student, child, class"
98,4,"I agree! Even I don't know everything about the healthcare system, and my family lives off of it. Eventually the youth is going to be in charge, so we need to know about how to run it.","school, healthy, thing, education, good, agree, food, student, child, class"
1845,4,make the class a state requirement,"school, healthy, thing, education, good, agree, food, student, child, class"
1052,4,"children should get more exercise at school instead of sitting in there desks for most of the day, they only get 15 minutes outside after lunch and then they are confined to there desks. we keep saying that obesity is a problem with the youth its because they don't get to move around for most of the day. its hard to get them to go outside after being trapped inside all day because they then have a tone of homework to do. they should have PE every day and a longer recesses. it has been shone that children who get to run around in the middle of the day perform better on test and all around in school because they have gotten to clear there heads and run out some of the energy they have that was keeping them from focusing","school, healthy, thing, education, good, agree, food, student, child, class"
1844,4,"also require doctors to perform the procedures before asking about payment to ensure better care rather than substandard practice due to being a ""risk""","school, healthy, thing, education, good, agree, food, student, child, class"
1040,4,Personal health lifestyles should be majorly emphasized to everyone! I personally believe it should be taught at BIRTH! Prevention is essential to have a less expensive health toll in the future.,"school, healthy, thing, education, good, agree, food, student, child, class"
612,4,Make some generics more affordable. I've had to pay $200 for a generic medication once,"school, healthy, thing, education, good, agree, food, student, child, class"
1406,4,"Yes definitely agreed. When I was in highschool, many people did not try and often lied about the results. Some high school teachers are not strict either when it comes to those fitness grams that happens per year.","school, healthy, thing, education, good, agree, food, student, child, class"
862,4,"more services for the elderly like ""meals on wheels"" when individuals come to the elderly home, give them their meal, and check on them","school, healthy, thing, education, good, agree, food, student, child, class"
1834,4,Have classes were people can learn how to take care of themselves,"school, healthy, thing, education, good, agree, food, student, child, class"
1047,4,I agree! Preventive care is the best care.,"school, healthy, thing, education, good, agree, food, student, child, class"
1409,4,Healthy habits start at home. If the parents are informed and willing to learn and take action for their own health then that attitude will have a trickle down affect on the kids. This will ensure that children will learn and possibly love who they are as a person and are more willingly to take care of themselves because you only have one body.,"school, healthy, thing, education, good, agree, food, student, child, class"
111,4,"This is a good idea. It's like how students are required to take classes about the American economy and government. Although many are only required to take it for a semester, and I think these two are very important classes. Many students don't learn a lot or retain a lot from these courses, yet the information is vital. It could either be a separate course or integrated into another course mandatory for students, but it's very important for students to learn about the health care system as well as the American economy and government.","school, healthy, thing, education, good, agree, food, student, child, class"
113,4,I think that this is a great idea.  Maybe even start it earlier like in elementary.  Have this incorporated into recess or P.E./health class/social studies so that the students grow up with it.,"school, healthy, thing, education, good, agree, food, student, child, class"
1049,4,"of course they first learn in the home, but some children eat 2 meals at school so having healthy and nutritious food to give them will be better for everybody.","school, healthy, thing, education, good, agree, food, student, child, class"
1407,4,"It all depends on the parents too. If the parents are aware of what food are being served daily and do not want their kids to be munching on them, then they should have an alternative lunch like by bringing their own sack filled with healthy foods if they care.","school, healthy, thing, education, good, agree, food, student, child, class"
602,4,Having them notify you would just delay the process that much longer,"school, healthy, thing, education, good, agree, food, student, child, class"
1322,4,"Eating right, working out, and having a stable mental health are key factors that lead to a healthy lifestyle.","school, healthy, thing, education, good, agree, food, student, child, class"
836,4,"nursing homes need much better care, a lot of people in this world don't want their parents, grandparents, etc. to go to a nursing home because the nurses don't take care of the patients and do what they're supposed to do.","school, healthy, thing, education, good, agree, food, student, child, class"
840,4,or free health care for all who receive an education from any accredited school,"school, healthy, thing, education, good, agree, food, student, child, class"
186,4,Have PE teachers teach about healthy food alternatives and have them show them fun ways they can exercise at home,"school, healthy, thing, education, good, agree, food, student, child, class"
187,4,When having the Holiday parties at school instead of the kids bring a lot of junk food have them bring healthy foods and a couple things that are junk food,"school, healthy, thing, education, good, agree, food, student, child, class"
1417,4,"During gym class it always seemed like there was a game or activity being played that let other kids dominate. For example, the coaches would pick soccer or volleyball where only a couple of kids were good, and others either felt embarrassed or not good enough. Games should be played where everyone has an advantage and no one feels left out.","school, healthy, thing, education, good, agree, food, student, child, class"
188,4,Have workshops in the school that can help kids be active and think about the healthy alternatives while they are at home or even at school,"school, healthy, thing, education, good, agree, food, student, child, class"
1418,4,It would be cool if schools would put up nutrition and fact charts around the cafeteria or lunch line to show what the bad food does to them and what are the advantages of the healthy food.,"school, healthy, thing, education, good, agree, food, student, child, class"
189,4,Schools try to get the parents involved with healthy eating habits so when they get home they could do what they learned with there kids,"school, healthy, thing, education, good, agree, food, student, child, class"
190,4,"When the kids have field day make it a healthy choice day too, so it shows that kids are having fun being active and making healthy choices","school, healthy, thing, education, good, agree, food, student, child, class"
191,4,Making healthy foods more accessible instead of having one aisle in a grocery store or driving to whole foods that's too far away for some people,"school, healthy, thing, education, good, agree, food, student, child, class"
192,4,In grocery store have them show the healthy alternatives of the items they buy,"school, healthy, thing, education, good, agree, food, student, child, class"
1083,4,"i completely agree with you here. foods that are leading causes [and drinks] of obesity should be taxed at a higher rate than foods that are good for you. it is amazing how much more expensive it is to get something that is good for you an it is to get something that is slowly killing the inside of your body. if the government were to intervene in anyway, this should be how.","school, healthy, thing, education, good, agree, food, student, child, class"
193,4,An advertise program that has celebrities/professional sport players eating/drinking health food/drinks. Everyone takes in to consideration be it negative or positive about the ad and when they are shopping.,"school, healthy, thing, education, good, agree, food, student, child, class"
194,4,Have a TV show for kids and teach them how being healthy can be or then maybe a reverse image.,"school, healthy, thing, education, good, agree, food, student, child, class"
195,4,"This is a good idea but it would be hard on some teachers. Maybe have like sections of classes/a hallway go to outside and play(out side of recess/lunch). Also some kids love recess, and some hate it...","school, healthy, thing, education, good, agree, food, student, child, class"
1085,4,*them,"school, healthy, thing, education, good, agree, food, student, child, class"
1419,4,Coaches should take into consideration that not all students are athletic and not every child is at the same level. They should try to make everyone feel like welcome and not allow anyone to feel ashamed that they can't do what other more athletic kids can do.,"school, healthy, thing, education, good, agree, food, student, child, class"
201,4,The education shouldn't be messed with but the cost should go down since the school is already hard to get into ; which is a good thing; they cost should shorten.,"school, healthy, thing, education, good, agree, food, student, child, class"
1421,4,"The school shouldn't entirely get rid of all bad food. If healthy food is served all week then the children can get a reward such as chocolate cookies, jello, or a small slice of cake. Nutritionists will even tell you not to totally get rid of bad food because that will just make you crave it even more.","school, healthy, thing, education, good, agree, food, student, child, class"
533,4,"Much like alcohol, prohibit it during certain times of the week/day.","school, healthy, thing, education, good, agree, food, student, child, class"
532,4,Both should be implemented to prevent unhealthy habits and advertise a healthy lifestyle,"school, healthy, thing, education, good, agree, food, student, child, class"
1091,4,"educate better, dont make college so expensive so more people can go and get such a good education and pursue things like doctors, nurses, surgeons.","school, healthy, thing, education, good, agree, food, student, child, class"
818,4,"the main thing that people should focus on is staying active, eating healthy, getting enough sleep, getting their regular exams done by their doctors, etc.  as opposed to what the focus is right now, which is just taking all types of medications and living an unhealthy lifestyle in general.  the health and fitness industry is very misleading though, so there should be an increase in education so people can rule out the false information.","school, healthy, thing, education, good, agree, food, student, child, class"
1093,4,"I agreed that education on preventive care need to be raised. In addition, there should be ways to make this information available to everyone, and making everyone aware of it. Nowadays, we know that not many people are interested and unaware of what can they do to prevent themselves from disease but if we could make the preventive care campaign more interesting and easier to understand, it would eventually got into everyone's head.","school, healthy, thing, education, good, agree, food, student, child, class"
1424,4,"i know that generic brand prescriptions arent as good as the name brand, for example the medicine people take when having theiroid disease, so maybe making the generic just as good as the name brand would help.","school, healthy, thing, education, good, agree, food, student, child, class"
1095,4,"Totally agree on education system. The easier to get access to education, the more people will wanted to get education. The competition of career in market will increase, people would seek even higher education to compete, consequently, more people are aware and educated, we can produce not just a better healthcare system, but others too such as economic.","school, healthy, thing, education, good, agree, food, student, child, class"
530,4,Greater reliance on preventive care,"school, healthy, thing, education, good, agree, food, student, child, class"
185,4,Instead of having the nasty stuff cafeteria serve have healthy pre-made lunches that are tasty,"school, healthy, thing, education, good, agree, food, student, child, class"
1080,4,"preventive care should be increased. programs such as sex-education to minors in schools,  soaps and signs to keep safe, etc should be higher quality and more abundant than they are now. with the increasingly high number of teen pregnancies, flu deaths, etc. it is more important now than ever to make aware of how to prevent such occurances","school, healthy, thing, education, good, agree, food, student, child, class"
184,4,Instead of having more schools eliminate recess hour maybe have teachers actually exercise with the kids and do organized games with the kids for 30min.,"school, healthy, thing, education, good, agree, food, student, child, class"
183,4,"I believe the gist of Obamacare is to utilize preventative care in the U.S. so that people won't be at risk for diseases they could have avoided simply by changing some aspects of their lifestyle. This should definitely be enforced in young students because the earlier you start teaching them about healthy diets and exercise, the more inclined they will be to practice them in reality.","school, healthy, thing, education, good, agree, food, student, child, class"
142,4,Educate people on the different types of insurance,"school, healthy, thing, education, good, agree, food, student, child, class"
838,4,"because of that reason, people don't want to send their parents/grandparents/etc. to nursing homes","school, healthy, thing, education, good, agree, food, student, child, class"
537,4,"Ban unhealthy products (ex. cigarettes, certain foods, etc.)","school, healthy, thing, education, good, agree, food, student, child, class"
150,4,Get educators for health to go around schools and teach kids and educate kids more if needed,"school, healthy, thing, education, good, agree, food, student, child, class"
151,4,Do not just let the schools offer one aspect on safe sex make them talk about all the options,"school, healthy, thing, education, good, agree, food, student, child, class"
88,4,"maybe educating the ""youth"" about healthcare or healthy habits will get them interested and start wanting to learn more...or at the least, make them aware of how to live ""healthy"" so that they'll be less likely to be obese, reckless, etc.","school, healthy, thing, education, good, agree, food, student, child, class"
157,4,"A lot of the times, guidance counselors are not in touch with the girls at school about anything. Students need someone who will talk to them openly about safe sex, birth control, etc. Make the topic an open discussion and a not a taboo subject that is discussed only after the girl gets pregnant.","school, healthy, thing, education, good, agree, food, student, child, class"
1072,4,"I believe that education is the fundamental root of every possible changes in the country. By supporting education, specially in healthcare profession, we can produce more doctors, nurses, and others related healthcare career. The term of supporting education I mean is, for example provide more scholarships for students, provide more opportunity and more campaign to level up the interested of student in Healthcare profession careers. Also, provide more opportunity to international student so they will be able to work in the US, provide more funds and affordable education to low-income student. Tuition needs to be flat rate, rather than keep going up every year. No one would be able to continue their education in a higher level of education if they know they will be broke after graduating.","school, healthy, thing, education, good, agree, food, student, child, class"
162,4,"Educating the young in middle and high school with actual programs to expand upon the potential risks of smoking, sex, and other health concerns could be very beneficial if funding went to having a good program set forth.","school, healthy, thing, education, good, agree, food, student, child, class"
1800,4,I personally think that education is where a lot of these issues can end. If we start kids young learning good habits...,"school, healthy, thing, education, good, agree, food, student, child, class"
1413,4,"Because schools basically serve cardboard food for lunch, majority of the kids, whether they drive or not, go off campus and eat cheap fast food. no matter how many restrictions you put on it they will find a way to leave to go out to eat for lunch. To solve this, schools should get a better tasting as well as nutricious food menu for the kids to choose from","school, healthy, thing, education, good, agree, food, student, child, class"
167,4,Educate children from middle school and forward about teen pregnancy and the challenges of having a child at such a young age means.,"school, healthy, thing, education, good, agree, food, student, child, class"
1411,4,Services at the emergency are ok but it could be better. THe employees that are in the front of the building to greet people could use a training course on how to handle others and such things. HOw you talk to people is a reflection about who you are as a person and it shows what type of people work for the company and all in all you may loose business because of it.,"school, healthy, thing, education, good, agree, food, student, child, class"
1797,4,"I agree with preventative healthcare which also means some kind of workshop or information going out regarding how to prevent it. Things like cancer, however aren't as preventative (with the exception of maybe lung cancer or cancer brought on by a certain habit.)","school, healthy, thing, education, good, agree, food, student, child, class"
169,4,Maybe in each school district have a school that provides daycare and while the teen is still in school.,"school, healthy, thing, education, good, agree, food, student, child, class"
170,4,Also have a guidance counselors for boys so they will know how to practice safe sex if chooses and let them be aware that sleeping with multiple partners could lead to risk of STDs and other things,"school, healthy, thing, education, good, agree, food, student, child, class"
171,4,"Maybe if we start with educating the kids in schools then getting the parents involved that do not know the difference, so by the time the kids are adults they will hopefully be able to teach their kids the difference between the two","school, healthy, thing, education, good, agree, food, student, child, class"
172,4,Also maybe put healthcare as a requirement for schools to teach the kids so kids could get an understanding on all aspects on how the healthcare works,"school, healthy, thing, education, good, agree, food, student, child, class"
1414,4,kids used to stay and eat at school when they had fast food as an option. Simple. only serve healthy items under a certain calorie mark but the fast food label in the school cafeteria will draw the students in and keep them there. there are plenty of healthy foods served at fast food restaurants,"school, healthy, thing, education, good, agree, food, student, child, class"
1415,4,"gym class was always so boring, if they enforced games outside or inside that kept the kids constantly active running around and having fun then it wouldnt seem like a work out","school, healthy, thing, education, good, agree, food, student, child, class"
831,4,It is important that we make our children exercise instead of just letting them watch tv all day,"school, healthy, thing, education, good, agree, food, student, child, class"
180,4,"But even if more money is put into technology, more money is wanted for everything else. It is as if we can't get one thing without losing another.","school, healthy, thing, education, good, agree, food, student, child, class"
830,4,"maintaining your physical well-being is important. everyone should eat healthy and exercise to prevent obesity, heart diseases, etc.","school, healthy, thing, education, good, agree, food, student, child, class"
181,4,"I think putting psychology or the study of the mind that is not biology be put into a required study in high school. During your high school years is when children decide they want to grow up, they start learning more about the outside life and what can happen. During the high school years, we face more problems with bullying of others because they are different. Why not provide a class and teach students about mental illness, because there are minor and major ones to talk about. And let the students be aware that the things they do can trigger something in someone, or you can help someone.","school, healthy, thing, education, good, agree, food, student, child, class"
829,4,calorie labels in fast food and restaurant chains should be mandatory so that people will know what they are eating,"school, healthy, thing, education, good, agree, food, student, child, class"
182,4,I think it should be easily accessible at any age. Especially to young children who have serious or even menial health problems.,"school, healthy, thing, education, good, agree, food, student, child, class"
168,4,Provide a day care in more high schools now that there are higher risks of teen pregnancies.,"school, healthy, thing, education, good, agree, food, student, child, class"
547,4,high schools should have like a life prep class about the things you encounter including life insurance. Kids come out of high school not knowing how to handle these situations,"school, healthy, thing, education, good, agree, food, student, child, class"
1020,4,"this should be made mandatory education for elementary, middle schools, and high schools. the sooner kids learn how to take care of their health the less health problems they will have in the future.","school, healthy, thing, education, good, agree, food, student, child, class"
1392,4,Children should be more informed about the health at an early age to prevent from any conditions that could lead u;p to it.,"school, healthy, thing, education, good, agree, food, student, child, class"
1948,4,make children in school take more than one health class in four years of high school. there should be at least one health class per each academic school year,"school, healthy, thing, education, good, agree, food, student, child, class"
1947,4,let consumers know how their food is processed/made if consumers ask,"school, healthy, thing, education, good, agree, food, student, child, class"
1946,4,make all fast food restaurants show you the dietary facts about their food,"school, healthy, thing, education, good, agree, food, student, child, class"
1945,4,"To further touch on education, perhaps it should start at the national level in which the government should help fund schools. A better educated population will help out overall in the long run. Most schools are forced to cut funding to projects and classes resulting in lack of better education for students in places such as hands on things and health.","school, healthy, thing, education, good, agree, food, student, child, class"
1944,4,Teach students about the different types of caloric diets,"school, healthy, thing, education, good, agree, food, student, child, class"
1943,4,Make vegetables and healthy foods cheaper than a 1.00 McDouble,"school, healthy, thing, education, good, agree, food, student, child, class"
1942,4,Make it like the Baylor Hospital chains; they don't have any sodas in the hospital except for a very small bottle sold in the gift shop.,"school, healthy, thing, education, good, agree, food, student, child, class"
1941,4,"Reform the educational system in schools, many adults who are teaching Health classes are mainly P.E. teachers or coaches who were forced to teach Health classes. By doing this, many times these ""Health teachers"" are putting half efforts just so that they can get through the Health classes they have to teach and go back to doing what they really wanted to do. By having actual trained and educated people working in the position of Health teacher rather than P.E. teachers or coaches of sports, then maybe children would be better educated about health and be more aware of what they're eating.","school, healthy, thing, education, good, agree, food, student, child, class"
1940,4,Change the condition of schools. What I mean by that is have schools and other places of education go through reforms such as removal of soda and snack machines that why children and adults do not have access to unhealthy food. This a step towards having people less likely to go to hospitals down the road from an unhealthy diet.,"school, healthy, thing, education, good, agree, food, student, child, class"
967,4,There should be some type of healthcare for everyone.,"school, healthy, thing, education, good, agree, food, student, child, class"
1938,4,have places selling fruits and vegetables post signs up regarding what chemicals were sprayed on them and the effects they could cause after consumption,"school, healthy, thing, education, good, agree, food, student, child, class"
1949,4,if they don't want to take health classes in high school give them the option of taking a yoga/pilate/crosfit/zumba class (something to keep them active),"school, healthy, thing, education, good, agree, food, student, child, class"
561,4,Medical education should be more affordable for all ages.,"school, healthy, thing, education, good, agree, food, student, child, class"
27,4,I agree because it is ultimately up to the woman to decide for herself whether or not to have the baby and the risks that go along with it.,"school, healthy, thing, education, good, agree, food, student, child, class"
1371,4,Preventative care is imp. its better to start young than older because your body isnt able to heal faster and its good to be healthy,"school, healthy, thing, education, good, agree, food, student, child, class"
1932,4,"teach young adults in high school how insurances works- premiums, benefits, the process of getting it/using it, etc...","school, healthy, thing, education, good, agree, food, student, child, class"
29,4,"I agree, but I feel that for those unemployed or have no intention of getting a job may have an issue paying it.","school, healthy, thing, education, good, agree, food, student, child, class"
1372,4,"i think the education system is fine, people go to school for so long to get the maximum education in the medical field","school, healthy, thing, education, good, agree, food, student, child, class"
1928,4,"feed students in school healthier, nutrient-filled lunches rather than what's cheapest to make","school, healthy, thing, education, good, agree, food, student, child, class"
1927,4,ingrain healthy eating habits starting in elementary school so children grow up making better dietary choices,"school, healthy, thing, education, good, agree, food, student, child, class"
926,4,"It should start in the schools, the children need to be better informed so when they are adults they can make better decisions","school, healthy, thing, education, good, agree, food, student, child, class"
925,4,parents need to be better informed of the options out there,"school, healthy, thing, education, good, agree, food, student, child, class"
554,4,Maybe doctors that have a private practice should be required to spend one night a month in a hospital if we are short on doctors,"school, healthy, thing, education, good, agree, food, student, child, class"
979,4,Healthcare and what's behind healthcare such as financials and types of insurance should be taught in high schools throughout the US. It would be very useful and something very helpful students could utilize in their futures; they could pass on the information to others as well.,"school, healthy, thing, education, good, agree, food, student, child, class"
939,4,the government should spend more money on preventive medicine and education in schools so that people won't have to suffer the consequences later,"school, healthy, thing, education, good, agree, food, student, child, class"
1376,4,"There are already fitness grams at school to determine whether or not a child is considered obese, but instead of one a school year the school should follow up with a couple more times to see improvement.","school, healthy, thing, education, good, agree, food, student, child, class"
1950,4,somehow remove the stigma of retirement homes,"school, healthy, thing, education, good, agree, food, student, child, class"
17,4,Birth control should be free so that pregnancies will decrease and Medicaid won't have to provide for that person and the unborn child as well.,"school, healthy, thing, education, good, agree, food, student, child, class"
1,4,with the exception of the elderly and the youth,"school, healthy, thing, education, good, agree, food, student, child, class"
1978,4,If funding were to be put into educational systems then perhaps public schools would be much better suited to educate children and provide them with things that they would not normally receive especially in low income neighborhoods.,"school, healthy, thing, education, good, agree, food, student, child, class"
1352,4,No genetically grown food.,"school, healthy, thing, education, good, agree, food, student, child, class"
1976,4,Perhaps the issues of schools and their educational system or even the way schools are funded (or lack of funding) can be the issue.,"school, healthy, thing, education, good, agree, food, student, child, class"
1975,4,"On that same note, by doing so people can help themselves in that sense and better the lifestyle choices.","school, healthy, thing, education, good, agree, food, student, child, class"
1974,4,Understanding the what happens behind the scene with things that large companies that advertise and sell junk food should be made clear and aware to the public.,"school, healthy, thing, education, good, agree, food, student, child, class"
1973,4,"Negative influences of junk food and ""lazy actives"" should be addressed and taken careful so that way children won't be on the path to a bad life style or health.","school, healthy, thing, education, good, agree, food, student, child, class"
572,4,Pharmacies should notify the patient before using an alternative to their prescription. ie using a generic instead of the original,"school, healthy, thing, education, good, agree, food, student, child, class"
1970,4,"Compared to nations around the world, US falls behind in many things such as education and the health of people, perhaps it is best to address this so that maybe healthcare and things related to medical issues can have less of a workload.","school, healthy, thing, education, good, agree, food, student, child, class"
1969,4,"When it comes to the news, somethings should be addressed on there as well not just international news but also local and national and thing that really matter.","school, healthy, thing, education, good, agree, food, student, child, class"
1968,4,Parents should also be informed about healthcare or adults in general so that people can fully be aware about it and inform or educate other people. Things tend to spread faster when people talk about it.,"school, healthy, thing, education, good, agree, food, student, child, class"
588,4,Make more generic brands for medications that are too expensive,"school, healthy, thing, education, good, agree, food, student, child, class"
1967,4,In the school system the understand about health and medical issues should be addressed either classes or other means.,"school, healthy, thing, education, good, agree, food, student, child, class"
956,4,it's important that we educate people all over the spectrum so that they are aware and can make more beneficial choices/decisions when it concerns health care. also it would help them be able to figure out what the best plan is for them so that they won't have to over or under pay.,"school, healthy, thing, education, good, agree, food, student, child, class"
