Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
278,3,"they should make it a different system to be seen in a emergency room, because you arent there to wait you have an emergency so obviously need to be seen quickly. In and out service. maybe get more doctors for the emergency room","people, healthcare, health, care, insurance, make, not, system, government, cost"
276,3,"Get a public figure to encourage citizen in raising up money that will be used only on keeping US citizens healthy, or at least helping them get the medical attention that is needed at all times.","people, healthcare, health, care, insurance, make, not, system, government, cost"
275,3,Depending on how severe someone is hurt then they should be skipped to the front of the line. If they medical attention that you need is not as an emergency then you should be willing to let others get treated first.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
274,3,"Unless everyone agrees to put on the effort to make healthcare for everyone, well then everyone should have access to it. But if they do not then they have the right to exclude them from it.","people, healthcare, health, care, insurance, make, not, system, government, cost"
273,3,Improve waiting lines for sick patients.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
271,3,Using the prototype healthcare of another county could help the US with the framework of a new healthcare system. Possibly making it better and more efficient all citizens.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
269,3,Emergency room services should be at an equal service to all patients.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
285,3,equal rights for sure across the board and across stratification levels in society,"people, healthcare, health, care, insurance, make, not, system, government, cost"
305,3,"The healthcare system should be taught in high school, like in government or something.","people, healthcare, health, care, insurance, make, not, system, government, cost"
222,3,"While I do believe health care should be cheaper for the average joe. I don't believe healthcare should be force onto people who don't need it, or simply just don't want it. I feel that it's a waste of money. I also think it break our constitutional rights.","people, healthcare, health, care, insurance, make, not, system, government, cost"
220,3,"We Americans rely to much on pharmaceuticals. I believe we should have tighter regulations on the drugs that can be prescribed by doctors, and over the counter medicines. I say this because there are many examples of patients becoming dependent on these drugs leading to other health care related issues.","people, healthcare, health, care, insurance, make, not, system, government, cost"
165,3,Educate about the differences in mental illness and what types of mental illness there is. Many people assume that while schizophrenia is a mental illness but not ADHD (Attention Deficit Hyperactivity Disorder) is not.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
164,3,Maybe provide therapy or counseling for parents or family members help deal with a loved one with mental illness so they are aware of what they can do to provide everything they need for their loved one.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
163,3,"The health care system was built around helping your neighbor in a sense. In a group of ten people, one person might get six so the other 9 people would pay for a safety net if you will. One of the major problems is that our system doesn't account for a population boom, i.e. ""Baby-Boomers"". There are ways we can band aid the situation or make a temporary fix as in increasing the restrictions. This would restrict the health care given though, but it would give quality care to the ones that really need it. There are a lot of possibilities to ""band-aid"" the situation. However, to major fix the system we would have to get me details about the cost expenditures of the Healthcare system and it's sub-section. The current place we are at now is exhausting resources thus we are already restricting the health care system by this. The long term fix is going to come from preventative care i.e. technology and education. If we restrict the current health care system for awhile, there is no easy fix. Then we could make grants for study for colleges or firms to research the diseases, recovery rate, etc... This would give the incentive to invent new techniques to pre-screen patients for ailments then categories the patients in there system which could reduce the emergency room wait time. Another way is to spread out the load on the system thus you would need other places for the traffic to go. However this can be more costly because of upkeep cost and it would take time to build, but the long term effect is having clinics that can serve for the minor emergencies or non life threatening emergencies. The problem with this though is the people would have to know what the two are and how they are different. An example if your getting robbed you call 911, if you hear shots fired you call 911, but if you lose your wallet do you call 911? Thus, you would need education. Education would help reduce the work load through people going to where they are suppose to go for a given emergency, not to mention them themselves eating healthier, treating themselves better, etc...","people, healthcare, health, care, insurance, make, not, system, government, cost"
162,3,"Educating the young in middle and high school with actual programs to expand upon the potential risks of smoking, sex, and other health concerns could be very beneficial if funding went to having a good program set forth.","people, healthcare, health, care, insurance, make, not, system, government, cost"
161,3,"The Health Care System right now is forcing too much upon the people and businesses as well. The main concern shouldn't be making every single person in American pay for every service that most will not use just so that a few can take advantage of it. The main concern should focus on helping the lower class who needs the services, obtain the standard of living that can provide them. Instead of throwing billions of tax dollars into food stamps and welfare checks, focus that money into creating the mass amounts of jobs that encourage the poor to get back on their feet, rather than giving to them handouts that encourage laying down.","people, healthcare, health, care, insurance, make, not, system, government, cost"
160,3,"That sounds fine, however you cant tell an insurance company that they're ""not allowed"" to turn down anyone for any reason because the business would crash, and even if they're not allowed to turn down a customer because of health reasons, they'll just claim that the reason they turned them down was because of financial background, career, etc. If the government wants to have insurance company that doesn't turn people down because of health conditions, then they might as well set it up themselves. However, that federal dollar funded organization will probably suffer a significant loss in $$ similar to the US Postal Service.","people, healthcare, health, care, insurance, make, not, system, government, cost"
159,3,"Unless the person has a rare, or very severe problem, local Wal-marts, CVS pharmacy, or Walgreen's stores already provide very inexpensive generic medicines (both on the shelf and over the counter) with no insurance needed. However the biggest issue I see when it comes to medicine, is the big companies who patent their medicine when it's the only quality cure for a particular health problem. I'm usually not a person for government stepping into a business' business, but when that one company can charge ridiculous prices just because they're the only seller, there is a problem.","people, healthcare, health, care, insurance, make, not, system, government, cost"
156,3,"Universal healthcare should be provided to only those who pay their taxes. As for the people who don't, there should be cheap alternatives that may not provide the same quality of care but get the job done.","people, healthcare, health, care, insurance, make, not, system, government, cost"
153,3,Research ways in detecting people who have a mental disorder early in the stage and treat them right away. This could prevent a lot of tragedies from happening.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
152,3,Increase taxes and use that money to provide universal healthcare,"people, healthcare, health, care, insurance, make, not, system, government, cost"
166,3,"Provide more options for the lower class, middle class, and upper class to balance out what they can make out of what they have.","people, healthcare, health, care, insurance, make, not, system, government, cost"
151,3,Do not just let the schools offer one aspect on safe sex make them talk about all the options,"people, healthcare, health, care, insurance, make, not, system, government, cost"
148,3,Make it to were everybody can afford insurance,"people, healthcare, health, care, insurance, make, not, system, government, cost"
147,3,Maybe making medicine cheaper for people who have no insurance,"people, healthcare, health, care, insurance, make, not, system, government, cost"
145,3,Having people who have dealt with family members or children with mental health problems educate parents who might have just found out about it,"people, healthcare, health, care, insurance, make, not, system, government, cost"
143,3,The government can set aside funding for research for incurable diseases,"people, healthcare, health, care, insurance, make, not, system, government, cost"
142,3,Educate people on the different types of insurance,"people, healthcare, health, care, insurance, make, not, system, government, cost"
141,3,Stop letting health care providers reject you just because you might be in bad health before getting a health care provider,"people, healthcare, health, care, insurance, make, not, system, government, cost"
140,3,Offering people with no insurance more places to go if an emergency occurred,"people, healthcare, health, care, insurance, make, not, system, government, cost"
139,3,Instead of having doctors volunteer at the facilities and clinics that except no insurance why not pay doctors for there services still so maybe they will care more about the people they see that can not get insurance,"people, healthcare, health, care, insurance, make, not, system, government, cost"
137,3,Start educating children from a younger age then just having a one semester health class in high school.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
136,3,Better technology provided in smaller clinics,"people, healthcare, health, care, insurance, make, not, system, government, cost"
150,3,Get educators for health to go around schools and teach kids and educate kids more if needed,"people, healthcare, health, care, insurance, make, not, system, government, cost"
221,3,"Adding to your point, I believe one of the biggest weapons we have against America's health system in general is exercise. All of the studies in the area of exercise have the benefits greatly out-weighting the risk. I believe America needs to stop leaning on pharmaceuticals, as a solution. Exercise is shown to be a tool against prevention of bad health,  and when one becomes ill exercise is also shown that exercise will help the body recover.","people, healthcare, health, care, insurance, make, not, system, government, cost"
168,3,Provide a day care in more high schools now that there are higher risks of teen pregnancies.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
173,3,"The government has so many ways for people to freeload off of the benefits they provide. For instance, welfare checks for the unemployed and food stamps for people who don't make enough money to feed their family. Yes, these projects are important but we spend too much of our tax dollars funding them. The focus should be on healthcare because it is ridiculous, especially now, how much money people have to spend to receive treatment. Universal healthcare is definitely something that the government should look into and invest money in.","people, healthcare, health, care, insurance, make, not, system, government, cost"
218,3,This money should be put towards education for healthcare so that the quality and technology can continue to increase.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
217,3,"I think if health care was free, the quality of it would decrease.","people, healthcare, health, care, insurance, make, not, system, government, cost"
216,3,I think everyone should have to pay the same amount. I don't think people should have to pay more just because they make more money.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
214,3,There should be a maximum on how much a health care provider can charge a person because it would not hurt the health care providers to take a salary decrease,"people, healthcare, health, care, insurance, make, not, system, government, cost"
213,3,"instead of spending tax payers dollars on trying to prevent obesity that money could be better spent somewhere else. For those people who decide to be obese should have to pay for their own actions. They are adults an should be responsible for what they eat and drink, the government should not have to spend money on telling you not to eat fast food everyday or to exercise","people, healthcare, health, care, insurance, make, not, system, government, cost"
211,3,"They should try a system where the amount you pay for health care should be determined by how many times you visit a doctor, with exceptions to the people who are chronically ill like patients with cancer","people, healthcare, health, care, insurance, make, not, system, government, cost"
210,3,What would be a reasonable percentage to take out for health care?,"people, healthcare, health, care, insurance, make, not, system, government, cost"
209,3,It seems like everyone wants cheap cost but no one wants cheap care. The reason health care is expensive is so we can have the best care available.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
207,3,What kinds of requirements should these emergency rooms have?,"people, healthcare, health, care, insurance, make, not, system, government, cost"
206,3,But are our physicians just as good-quality as Canadian physicians? Is it quantity over quality? Free is convenient but you also have to think are you getting the best treatment possible?,"people, healthcare, health, care, insurance, make, not, system, government, cost"
172,3,Also maybe put healthcare as a requirement for schools to teach the kids so kids could get an understanding on all aspects on how the healthcare works,"people, healthcare, health, care, insurance, make, not, system, government, cost"
205,3,"I believe health care should be a little more affordable. The cost of living is already going up but the cost of staying alive shouldn't go up as well. Like taxes, the government takes out a percentage based on what the person makes, the cost of health care should be the same way. Because everyone makes different amounts of income the cost of health care should cost accordingly.","people, healthcare, health, care, insurance, make, not, system, government, cost"
203,3,How is school and health care related?,"people, healthcare, health, care, insurance, make, not, system, government, cost"
201,3,The education shouldn't be messed with but the cost should go down since the school is already hard to get into ; which is a good thing; they cost should shorten.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
200,3,Insurance should come in different levels sort of like today but different. The first level is free for everyone and the next levels you would have today. The free package will still be treated as to the other packages. With the free package you still would get great service and quality. In the other packages the differences will be your family can stay all together as one health insurance verses your child leaving when they are 19.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
197,3,In Canada they have free health care since we know its possible i think we should aim for that.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
192,3,In grocery store have them show the healthy alternatives of the items they buy,"people, healthcare, health, care, insurance, make, not, system, government, cost"
191,3,Making healthy foods more accessible instead of having one aisle in a grocery store or driving to whole foods that's too far away for some people,"people, healthcare, health, care, insurance, make, not, system, government, cost"
182,3,I think it should be easily accessible at any age. Especially to young children who have serious or even menial health problems.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
178,3,"The benefits or welfare checks are supposed to be in effect for the person receiving it for certain amount of years, I think that's a max of 5 years to be in the program. I do think it should be harder for it to gain those benefits or put more guidelines and rules to keep getting welfare.","people, healthcare, health, care, insurance, make, not, system, government, cost"
176,3,"True story, a man that couldn't afford an operation that was life threatening decided to do a crime(i think rob), he got arrested pleaded guilty and upon entering the criminal system was able to get his life saving operation. Also, I don't think universal healthcare would work in any way shape or form. It's good in a sense but if you put into practice, let's say Canada... Good luck not waiting for 8 months. (overreacting of course.)","people, healthcare, health, care, insurance, make, not, system, government, cost"
175,3,Limiting the covered operations of a given program.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
204,3,What kind of levels should they have? Since you already have explained they are similar to the ones we already have today?,"people, healthcare, health, care, insurance, make, not, system, government, cost"
604,3,That's why you would have colors to identify which case is more serious and you would use a number system to identify each patient. It would be the same as when they call out your name to take you back to your room,"people, healthcare, health, care, insurance, make, not, system, government, cost"
570,3,"There needs to be better budgets in place and money raising ideas for funding of the technology, rather than denial because funding for technology is not available.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1981,3,"On the same issue, many times it is people of different ethnicity that are shy or fearful to approach people government official, this should be addressed.","people, healthcare, health, care, insurance, make, not, system, government, cost"
883,3,prescriptions are sometimes too expensive and some people cannot afford them,"people, healthcare, health, care, insurance, make, not, system, government, cost"
881,3,Some people do not know what their insurance covers so it is important that everyone should learn about it,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1047,3,I agree! Preventive care is the best care.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
878,3,we should not increase medicare because people on medicare depend too much on it.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
877,3,parents should be more responsible for the well being of their child. this means that they should have their children eat healthier foods and exercise daily to prevent being obese,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1051,3,"I understand your logic, it's not the kids fault, but the woman who is smoking knows this will happen because smokers have higher insurance anyways, just like people who engage in other risky behaviors.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1053,3,"I think that everyone who wants or needs healthcare should have the option, but it shouldn't be forced upon them.","people, healthcare, health, care, insurance, make, not, system, government, cost"
876,3,universal healthcare would mean that we would have to pay more taxes,"people, healthcare, health, care, insurance, make, not, system, government, cost"
874,3,hand sanitizer dispensers available everywhere so the public can have easy access to them.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
871,3,people who work should have more benefits than those who don't,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1054,3,"I agree, children are the future population. If our children start off down the wrong road it could possibly change, but then it could get worse. But if they start down the right road with health education, there are no drawbacks.","people, healthcare, health, care, insurance, make, not, system, government, cost"
868,3,and somehow provide education on health care because there's hundreds of people who don't know anything about health care,"people, healthcare, health, care, insurance, make, not, system, government, cost"
866,3,"anybody working with people, regardless if it's in a nursing home, hospital, doctor's office, etc., should make sure that that is what they truly want to do.  it is unfortunate that at times the people that you depend on to take care of a loved one, or even yourself, do not even like what they do, totally hate their job, and might even mistreat the patients.  what's the point of making good money while working in a place which does not suit you?","people, healthcare, health, care, insurance, make, not, system, government, cost"
865,3,"if anyone is sick, whether they have insurance or not, they should be able and have the right to receive emergency room services","people, healthcare, health, care, insurance, make, not, system, government, cost"
1058,3,"Healthcare providers should be given, without request, a day or so off to take a break from the work environment. The reason I say they should be given is b/c some HC providers will probably deny to take a day off. Sometimes, that is all a person needs in order to get back on track.","people, healthcare, health, care, insurance, make, not, system, government, cost"
861,3,"That would be great, it would be a win-win situation for the students because they get to practice and build more confidence in what they're doing, and the patients can benefit from receiving a service at a much lower cost than what is normally paid.","people, healthcare, health, care, insurance, make, not, system, government, cost"
859,3,everyone should receive some type of education some how on health care because I have no idea what it's about either,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1060,3,Not everyone knows how to take proper care of their child when it is a new experience. Illnesses and other things among them can be prevented and avoided if caregivers of the child were educated and informed on what to do if certain situations were to arise.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
855,3,"nor a helicopter, you can't help that you're in critical condition","people, healthcare, health, care, insurance, make, not, system, government, cost"
884,3,surgeries can cost up to hundreds of thousands of dollars and no average middle class American has that kind of money.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
854,3,health care plans should be taught in high school. i have no idea about any aspect of it,"people, healthcare, health, care, insurance, make, not, system, government, cost"
885,3,"if people maintain a healthy diet and exercise on a daily basis, then there would be no need for extra medications","people, healthcare, health, care, insurance, make, not, system, government, cost"
888,3,"the American health care system is too expensive and people should be able to afford it and everyone should have a right to receive health care, it's like $100 more in the US than other countries such as France, Canada, and Spain.","people, healthcare, health, care, insurance, make, not, system, government, cost"
909,3,patients should be informed of what their health care plan covers,"people, healthcare, health, care, insurance, make, not, system, government, cost"
908,3,children should be taught more on how to eat healthy and how it is going to benefit your health,"people, healthcare, health, care, insurance, make, not, system, government, cost"
907,3,some hospitals give care that is unnecessary for patients and therefore will make their hospital bill higher,"people, healthcare, health, care, insurance, make, not, system, government, cost"
906,3,Yes!,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1040,3,Personal health lifestyles should be majorly emphasized to everyone! I personally believe it should be taught at BIRTH! Prevention is essential to have a less expensive health toll in the future.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1041,3,the insurance companies should not charge the elder more for there premiums just because they are old.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1042,3,"Insurances should not charge more for a child of a women who is considered ""high"" risk for cancer. They jack the prices up because of the mom and that should not happen the child may never have any problems.","people, healthcare, health, care, insurance, make, not, system, government, cost"
903,3,"No person can be 100% perfect all the time. In these situations, I'm sure the people punish themselves more than any other outside factor could. Instead of ""punishing heavily"", why not focus on re-training instead of potentially losing heavily educated/trained hands in a hospital?","people, healthcare, health, care, insurance, make, not, system, government, cost"
900,3,eat less sugars. once we quit craving something sweet it will be easier to eat healthy and more vegetables,"people, healthcare, health, care, insurance, make, not, system, government, cost"
899,3,the way we get our meat supplies is unhealthy. more people should shop at farmers markets and buy organic foods,"people, healthcare, health, care, insurance, make, not, system, government, cost"
898,3,"if an individual, doctor or nurse, makes a medical error and it results in the death of a patient, that person should be punished heavily. the higher consequences would make the health care providers extra careful when treating patients","people, healthcare, health, care, insurance, make, not, system, government, cost"
896,3,"spreading knowledge about what an individual can do in certain situations, can help save a life and also prevent unnecessary costs.  for example, there are instances in which accidents occur and even though bystanders may want to help the people involved, they may not know how to and by the time the paramedics arrive at the scene some of the people affected by the accident may be in a worse condition than what they already were.","people, healthcare, health, care, insurance, make, not, system, government, cost"
895,3,"that would help a lot of people because at times one still has to pay something for a medical procedure and paying something reasonable, in regards to their income, is more convenient than paying a price that is way more than what that person can make in years of working.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1044,3,"Old people homes should be full of people who love what they do, to many times you hear of someone abusing the elderly who live there or stealing from them. there needs to be a better way to get these people out of there or not in there in the first place. they should get harsher punishments for abusing them to discourage other people from doing it","people, healthcare, health, care, insurance, make, not, system, government, cost"
894,3,"i agree, proper healthcare should start in the home.  the parents need to be educated as well though, because a lot of times they'll go by what they were taught and at times that is not correct.","people, healthcare, health, care, insurance, make, not, system, government, cost"
892,3,"to make the American health care system fair, you should be able to pay for things according to your income.","people, healthcare, health, care, insurance, make, not, system, government, cost"
891,3,"everyone should receive the same amount of health care services, but the price of insurance and things like that should be determined by your income.","people, healthcare, health, care, insurance, make, not, system, government, cost"
890,3,"I agree, I think all schools should require flu shots, that would help the situation very much.","people, healthcare, health, care, insurance, make, not, system, government, cost"
889,3,"there are many many people who don't know anything about the health care system and how it works, everyone should receive some type of education or knowledge about it.","people, healthcare, health, care, insurance, make, not, system, government, cost"
886,3,"prescription drugs shouldn't be expensive, I think they are 10x the rate in the UK and Germany","people, healthcare, health, care, insurance, make, not, system, government, cost"
853,3,the hospital is just trying to make money so the person getting an operation should research for themselves if it is necessary for them to live,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1061,3,"Right. But say that healthcare prices were cheaper for a family of 17 than a family of 3, then a lot of people might decide to have more kids;this automatically makes me think of that show that is broadcasted on TLC about the big family.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1062,3,Well said!,"people, healthcare, health, care, insurance, make, not, system, government, cost"
828,3,health care workers should be paid more,"people, healthcare, health, care, insurance, make, not, system, government, cost"
827,3,we should make more jobs in the healthcare industry because people are always going to be sick.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
826,3,"universal health care should not be available in the US because people who do not work already depend on welfare. If universal health care is passed, then these people would also depend on that","people, healthcare, health, care, insurance, make, not, system, government, cost"
825,3,nursing homes should have nurses that love and respect patients,"people, healthcare, health, care, insurance, make, not, system, government, cost"
823,3,students should have some health benefits,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1068,3,The overall standard of Emergency room services must be raised. It is not uncommon for patients to be waiting for hours before they can be treated. This issue needs to be addressed better.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
822,3,people should work to earn healthcare benefits,"people, healthcare, health, care, insurance, make, not, system, government, cost"
821,3,"developing new technology to improve health can benefit (and will benefit) a lot of people.  according to the news, $100 million will be used to study the brain, so hopefully we can learn more about it, since it's very important and we can also be able to prevent and cure diseases such as Alzheimer and other types of mental illness.","people, healthcare, health, care, insurance, make, not, system, government, cost"
820,3,"insurances can be very misleading, sometimes people pay insurance companies for years only to find out that when they need the insurance it does not cover them for whatever reason.  knowledge is surely power when it comes to things like that.  education is key so people know what exactly are they paying for.","people, healthcare, health, care, insurance, make, not, system, government, cost"
818,3,"the main thing that people should focus on is staying active, eating healthy, getting enough sleep, getting their regular exams done by their doctors, etc.  as opposed to what the focus is right now, which is just taking all types of medications and living an unhealthy lifestyle in general.  the health and fitness industry is very misleading though, so there should be an increase in education so people can rule out the false information.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1070,3,Educating the public about most common diseases and explain how they can lower their risk may help reduced the amount of people that will need to be treated for certain diseases.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
816,3,"a big focus should be in preventive care, most of the illnesses that people are facing today can be prevented","people, healthcare, health, care, insurance, make, not, system, government, cost"
815,3,"the health industry is a multi-billion dollar industry, they do not want people getting healthier, if most people are healthy, then who will buy their dangerous side effect pills?  in order to end a lot of illness, there should be a focus on what is really causing a certain illness and treating that, not masking it with a pill that in the long run will make the person more ill and possibly kill them.","people, healthcare, health, care, insurance, make, not, system, government, cost"
814,3,that would be more convenient for most people,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1071,3,"It is known that soda is the highest contributor to the rise of obesity. We can cut down the consumption of soda in the same way we reduced smoking, by taxing it.  If we are able to reduce the obesity rate we can also lower the risk of heart disease and diabetes. If we can reduced that the amount of people needing to be treated will be lowered as well.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1072,3,"I believe that education is the fundamental root of every possible changes in the country. By supporting education, specially in healthcare profession, we can produce more doctors, nurses, and others related healthcare career. The term of supporting education I mean is, for example provide more scholarships for students, provide more opportunity and more campaign to level up the interested of student in Healthcare profession careers. Also, provide more opportunity to international student so they will be able to work in the US, provide more funds and affordable education to low-income student. Tuition needs to be flat rate, rather than keep going up every year. No one would be able to continue their education in a higher level of education if they know they will be broke after graduating.","people, healthcare, health, care, insurance, make, not, system, government, cost"
812,3,people should be able to create their own health carer plan,"people, healthcare, health, care, insurance, make, not, system, government, cost"
811,3,nursing homes need to make sure their nurses are taking good care of the patients,"people, healthcare, health, care, insurance, make, not, system, government, cost"
1018,3,"Having to pay higher taxes would also mean less money in U.S. households, therefore leading to lower income class all around.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1067,3,"Subsidizing companies can only go so far. Doctor's will be reluctant as this might reduce their earnings. This problem can be circumvented if the government comes up with new laws to assist doctors in other ways. For example, doctors can be made eligible for lower interest rates when taking out mortgages or perhaps their children can be provided with reduced fiscal costs. The idea is that reduced expenses will negate their somewhat reduced earnings which would occur from lowered healthcare bills.","people, healthcare, health, care, insurance, make, not, system, government, cost"
830,3,"maintaining your physical well-being is important. everyone should eat healthy and exercise to prevent obesity, heart diseases, etc.","people, healthcare, health, care, insurance, make, not, system, government, cost"
831,3,It is important that we make our children exercise instead of just letting them watch tv all day,"people, healthcare, health, care, insurance, make, not, system, government, cost"
832,3,everyone should have an opportunity/right to receive health care,"people, healthcare, health, care, insurance, make, not, system, government, cost"
852,3,improving the public's knowledge about how to stay fit,"people, healthcare, health, care, insurance, make, not, system, government, cost"
850,3,"If medical/dental students' curriculum/credits were required working in university-funded clinics more widely for training, practice, and cheap community charity, it could be used as a tool for lower income families to access a lower level of health care (even a cheaper one) that they otherwise wouldn't have a chance to receive.","people, healthcare, health, care, insurance, make, not, system, government, cost"
849,3,"It is common knowledge that corporate employees of a business make literally hundreds of times more than scantily paid lower-level employees. With that in mind, what if there were a maximum wage employed to go alongside the minimum wage? With a more equally distributed propagation of profits, more people could afford more. Why struggle more than we have to? The monster that stands in the way is greed. Anyway... Ideally, CEOs would still make enough of their share to afford their extra cake/comfortability while entry-level employees would actually be able to afford the health care the companies boast about offering. If there were some type of ratio that limited how much a business owner could make versus a cashier, I'd be for it. Example: At a time, Ben and Jerry's ice cream company had a 7 to 1 ratio. (The numbers off the top of my head might not be exact, but it is the point that matters.) At any time, the owners could only make seven times more than the lower workers. That certainly beats other more common CEOS that make 578 times more than their wage slaves who sweat for $7.25 today.","people, healthcare, health, care, insurance, make, not, system, government, cost"
848,3,"If there were a way to ensure that a person could afford medical services with a ratio proportionate to their income, this would be fantastic. What if there were an option on tax forms (or somewhere convenient where everyone has the opportunity to) where it gives the option to donate towards lower income surgeries?","people, healthcare, health, care, insurance, make, not, system, government, cost"
1063,3,"When it comes down to it, the healthcare system is messed up and everyone is just in it for the competition of who gets more money and how.","people, healthcare, health, care, insurance, make, not, system, government, cost"
847,3,"To improve general health care, I think that First Aid/general medical knowledge classes outside of biology should be taught in public schools. If students/citizens had a clearer grasp on basic medical conditions/treatments, health care services would be relied on less as a crutch. Along with this, as an idea, household treatments could be discussed in these classes. (such as gargling salt water for a sore throat instead of pumping more money into pharmacies for prescriptions)","people, healthcare, health, care, insurance, make, not, system, government, cost"
846,3,"Adding onto this, I think that employers should provide health care services of some sort to all regular employees. Ideally the government would provide a basic, low-cost health care service to all citizens while employers included better (possibly more advanced/higher coverage) plans in addition to it.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1064,3,One of my biggest concerns is the number of people who cannot access healthcare because of an inability to afford insurance. This could be resolved if the healthcare system were subsidized by the government. I believe that the government could do well do channel more funds towards the healthcare system. The funds do not need to be generated via tax hikes; they can be allocated by reducing spending in other aspects such as the military.,"people, healthcare, health, care, insurance, make, not, system, government, cost"
843,3,taking care of ourselves prevents a lot of problems,"people, healthcare, health, care, insurance, make, not, system, government, cost"
910,3,"preventive care is one of the most important focus on the issue. if you have a heart operation, it will cost thousands of dollars. however, if you manage to take care of your health and reduce the risk of heart disease, you will not have to spend that money","people, healthcare, health, care, insurance, make, not, system, government, cost"
842,3,"people have to remember that everybody isn't able, everybody doesn't live a lavish life, everybody doesn't have money coming in like that, everyone should receive some type of health care to promote the well-being of Americans","people, healthcare, health, care, insurance, make, not, system, government, cost"
840,3,or free health care for all who receive an education from any accredited school,"people, healthcare, health, care, insurance, make, not, system, government, cost"
839,3,"if the price of insurance was based on income, that might make the world a better place and make the situation fair","people, healthcare, health, care, insurance, make, not, system, government, cost"
838,3,"because of that reason, people don't want to send their parents/grandparents/etc. to nursing homes","people, healthcare, health, care, insurance, make, not, system, government, cost"
837,3,more people would be able to afford health care,"people, healthcare, health, care, insurance, make, not, system, government, cost"
836,3,"nursing homes need much better care, a lot of people in this world don't want their parents, grandparents, etc. to go to a nursing home because the nurses don't take care of the patients and do what they're supposed to do.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1065,3,"I believe that a Universal Healthcare program such as the one in effect in Canada, or other Western European nations such as the UK, Germany, France, or Australia, is the way to the greater good. All of those nations have healthcare, and sterling economies. Treatment for certain conditions like cancer, for example, are difficult to overcome even with large paychecks. The manner in which banks monitor credit means that most people are forced to choose between ignoring treatment, or ruining their credit history, which would make taking out loans, mortgages, financial assistance, extremely difficult. No one in the 21st century, living in the world's most affluent nation, should be denied access to healthcare. Tax rates may increase slightly, but it will be for the overall betterment of society.","people, healthcare, health, care, insurance, make, not, system, government, cost"
1066,3,"I believe that pharmaceuticals should be made available to patients, at minimal costs; provided they have a prescription for it of course. The cost of medicine piles on to already burgeoning hospital bills. The government should look into subsidizing pharmaceutical companies as much as possible to enable them to lower prices for the more expensive pharmaceutical products, which are in high demand i.e. expensive medicines which are sought by a large number of patients because the disease / ailment it is used for is somewhat widespread.","people, healthcare, health, care, insurance, make, not, system, government, cost"
835,3,everyone isn't able to afford health care so there should be an alternative to receiving it,"people, healthcare, health, care, insurance, make, not, system, government, cost"
