Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
391,4,reduce the price of condoms,"healthy, school, thing, agree, food, student, child, educate, class, program"
1971,4,"On the same note about the health of people in the US, perhaps the path to all natural food with no chemicals or modified food should be told to people and perhaps then it would better the health of the people in the US.","healthy, school, thing, agree, food, student, child, educate, class, program"
1972,4,"To better inform people about issues in Healthcare, perhaps access to internet or TV should be easily obtained.","healthy, school, thing, agree, food, student, child, educate, class, program"
414,4,educate the youth on how much their parents/guardians pay for them to stay healthy. education in schools,"healthy, school, thing, agree, food, student, child, educate, class, program"
418,4,keep college students on their parents' health insurance until they are over the average age of graduation,"healthy, school, thing, agree, food, student, child, educate, class, program"
434,4,Provide mandatory educational classes that will teach people how to take care of themeselves,"healthy, school, thing, agree, food, student, child, educate, class, program"
1949,4,if they don't want to take health classes in high school give them the option of taking a yoga/pilate/crosfit/zumba class (something to keep them active),"healthy, school, thing, agree, food, student, child, educate, class, program"
169,4,Maybe in each school district have a school that provides daycare and while the teen is still in school.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1947,4,let consumers know how their food is processed/made if consumers ask,"healthy, school, thing, agree, food, student, child, educate, class, program"
191,4,Making healthy foods more accessible instead of having one aisle in a grocery store or driving to whole foods that's too far away for some people,"healthy, school, thing, agree, food, student, child, educate, class, program"
192,4,In grocery store have them show the healthy alternatives of the items they buy,"healthy, school, thing, agree, food, student, child, educate, class, program"
193,4,An advertise program that has celebrities/professional sport players eating/drinking health food/drinks. Everyone takes in to consideration be it negative or positive about the ad and when they are shopping.,"healthy, school, thing, agree, food, student, child, educate, class, program"
194,4,Have a TV show for kids and teach them how being healthy can be or then maybe a reverse image.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1845,4,make the class a state requirement,"healthy, school, thing, agree, food, student, child, educate, class, program"
1844,4,"also require doctors to perform the procedures before asking about payment to ensure better care rather than substandard practice due to being a ""risk""","healthy, school, thing, agree, food, student, child, educate, class, program"
1883,4,educate young men and women about rape and domestic abuse,"healthy, school, thing, agree, food, student, child, educate, class, program"
1711,4,"There should be no reward for not being lazy. It should be a societal responsibility to not be lazy in any aspect of life, especially in aspects that concern the individual personally, and through them, financially, the rest of society. However there could be one for encouraging others and picking them up and motivating people to do better than average.","healthy, school, thing, agree, food, student, child, educate, class, program"
1884,4,educate the public more about suicide and organizations who they can turn to if anyone ever feels suicidal,"healthy, school, thing, agree, food, student, child, educate, class, program"
157,4,"A lot of the times, guidance counselors are not in touch with the girls at school about anything. Students need someone who will talk to them openly about safe sex, birth control, etc. Make the topic an open discussion and a not a taboo subject that is discussed only after the girl gets pregnant.","healthy, school, thing, agree, food, student, child, educate, class, program"
1888,4,Educating the people about the issues of healthcare and where it stands compared to other nations.,"healthy, school, thing, agree, food, student, child, educate, class, program"
151,4,Do not just let the schools offer one aspect on safe sex make them talk about all the options,"healthy, school, thing, agree, food, student, child, educate, class, program"
150,4,Get educators for health to go around schools and teach kids and educate kids more if needed,"healthy, school, thing, agree, food, student, child, educate, class, program"
1891,4,more diabetes awareness,"healthy, school, thing, agree, food, student, child, educate, class, program"
142,4,Educate people on the different types of insurance,"healthy, school, thing, agree, food, student, child, educate, class, program"
138,4,Maybe starting when kids are in middle school and having not just a powerpoint lesson but instead a discussion on what could be done and how to prevent health risk and becoming pregnant at a young age,"healthy, school, thing, agree, food, student, child, educate, class, program"
137,4,Start educating children from a younger age then just having a one semester health class in high school.,"healthy, school, thing, agree, food, student, child, educate, class, program"
221,4,"Adding to your point, I believe one of the biggest weapons we have against America's health system in general is exercise. All of the studies in the area of exercise have the benefits greatly out-weighting the risk. I believe America needs to stop leaning on pharmaceuticals, as a solution. Exercise is shown to be a tool against prevention of bad health,  and when one becomes ill exercise is also shown that exercise will help the body recover.","healthy, school, thing, agree, food, student, child, educate, class, program"
133,4,What more can we do to help those affected with a mental health disorder,"healthy, school, thing, agree, food, student, child, educate, class, program"
1834,4,Have classes were people can learn how to take care of themselves,"healthy, school, thing, agree, food, student, child, educate, class, program"
222,4,"While I do believe health care should be cheaper for the average joe. I don't believe healthcare should be force onto people who don't need it, or simply just don't want it. I feel that it's a waste of money. I also think it break our constitutional rights.","healthy, school, thing, agree, food, student, child, educate, class, program"
190,4,"When the kids have field day make it a healthy choice day too, so it shows that kids are having fun being active and making healthy choices","healthy, school, thing, agree, food, student, child, educate, class, program"
189,4,Schools try to get the parents involved with healthy eating habits so when they get home they could do what they learned with there kids,"healthy, school, thing, agree, food, student, child, educate, class, program"
1853,4,sanitation and personal hygiene should be taught at an early age to have a better understanding of the importance of cleanliness.,"healthy, school, thing, agree, food, student, child, educate, class, program"
188,4,Have workshops in the school that can help kids be active and think about the healthy alternatives while they are at home or even at school,"healthy, school, thing, agree, food, student, child, educate, class, program"
171,4,"Maybe if we start with educating the kids in schools then getting the parents involved that do not know the difference, so by the time the kids are adults they will hopefully be able to teach their kids the difference between the two","healthy, school, thing, agree, food, student, child, educate, class, program"
168,4,Provide a day care in more high schools now that there are higher risks of teen pregnancies.,"healthy, school, thing, agree, food, student, child, educate, class, program"
172,4,Also maybe put healthcare as a requirement for schools to teach the kids so kids could get an understanding on all aspects on how the healthcare works,"healthy, school, thing, agree, food, student, child, educate, class, program"
167,4,Educate children from middle school and forward about teen pregnancy and the challenges of having a child at such a young age means.,"healthy, school, thing, agree, food, student, child, educate, class, program"
166,4,"Provide more options for the lower class, middle class, and upper class to balance out what they can make out of what they have.","healthy, school, thing, agree, food, student, child, educate, class, program"
175,4,Limiting the covered operations of a given program.,"healthy, school, thing, agree, food, student, child, educate, class, program"
181,4,"I think putting psychology or the study of the mind that is not biology be put into a required study in high school. During your high school years is when children decide they want to grow up, they start learning more about the outside life and what can happen. During the high school years, we face more problems with bullying of others because they are different. Why not provide a class and teach students about mental illness, because there are minor and major ones to talk about. And let the students be aware that the things they do can trigger something in someone, or you can help someone.","healthy, school, thing, agree, food, student, child, educate, class, program"
1874,4,"teach children in school more about the healthcare systems that they need to know. knowledge is power, so teach it to them while they're young. this way they know what to expect when they're older. this way they will be thoroughly informed when they have to make the choices that they do when it comes to their health.","healthy, school, thing, agree, food, student, child, educate, class, program"
182,4,I think it should be easily accessible at any age. Especially to young children who have serious or even menial health problems.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1875,4,have a more thorough way of educating the public on STDs and preventive measures,"healthy, school, thing, agree, food, student, child, educate, class, program"
223,4,ObamaCare?,"healthy, school, thing, agree, food, student, child, educate, class, program"
162,4,"Educating the young in middle and high school with actual programs to expand upon the potential risks of smoking, sex, and other health concerns could be very beneficial if funding went to having a good program set forth.","healthy, school, thing, agree, food, student, child, educate, class, program"
1877,4,have each person in America get tests done to see their standpoint in how healthy they are and what they need to do to prevent what they're genetically pre disposed to,"healthy, school, thing, agree, food, student, child, educate, class, program"
1878,4,give thorough explanation of what shot that is required can do (all the good things and bad),"healthy, school, thing, agree, food, student, child, educate, class, program"
183,4,"I believe the gist of Obamacare is to utilize preventative care in the U.S. so that people won't be at risk for diseases they could have avoided simply by changing some aspects of their lifestyle. This should definitely be enforced in young students because the earlier you start teaching them about healthy diets and exercise, the more inclined they will be to practice them in reality.","healthy, school, thing, agree, food, student, child, educate, class, program"
1879,4,if the bad outweigh the good an injection can do then the parent has the right to choose if their child is injected,"healthy, school, thing, agree, food, student, child, educate, class, program"
1880,4,teach eastern and western approaches to medicine in med school,"healthy, school, thing, agree, food, student, child, educate, class, program"
161,4,"The Health Care System right now is forcing too much upon the people and businesses as well. The main concern shouldn't be making every single person in American pay for every service that most will not use just so that a few can take advantage of it. The main concern should focus on helping the lower class who needs the services, obtain the standard of living that can provide them. Instead of throwing billions of tax dollars into food stamps and welfare checks, focus that money into creating the mass amounts of jobs that encourage the poor to get back on their feet, rather than giving to them handouts that encourage laying down.","healthy, school, thing, agree, food, student, child, educate, class, program"
184,4,Instead of having more schools eliminate recess hour maybe have teachers actually exercise with the kids and do organized games with the kids for 30min.,"healthy, school, thing, agree, food, student, child, educate, class, program"
185,4,Instead of having the nasty stuff cafeteria serve have healthy pre-made lunches that are tasty,"healthy, school, thing, agree, food, student, child, educate, class, program"
186,4,Have PE teachers teach about healthy food alternatives and have them show them fun ways they can exercise at home,"healthy, school, thing, agree, food, student, child, educate, class, program"
187,4,When having the Holiday parties at school instead of the kids bring a lot of junk food have them bring healthy foods and a couple things that are junk food,"healthy, school, thing, agree, food, student, child, educate, class, program"
1860,4,stop genetically modifying our foods and teach the people how to eat more healthy.,"healthy, school, thing, agree, food, student, child, educate, class, program"
232,4,the problem with that is that eating out is so much cheaper and faster compared to trying to eat healthy so maybe finding a way to make healthier food cheaper would decrease the amount of money people spend on fast food.,"healthy, school, thing, agree, food, student, child, educate, class, program"
233,4,If they could make healthy food more widely available then maybe people will choose to make the healthier decision.,"healthy, school, thing, agree, food, student, child, educate, class, program"
234,4,on the education side they could make taking a nutrient class in middle school a requirement so they kids can learn how to eat healthy and what types of food are good for you and that are easy to make.,"healthy, school, thing, agree, food, student, child, educate, class, program"
86,4,"We can look at what other countries are doing and how they are doing it. And while this isn't specifically healthcare-related, we could put more focus on national happiness.","healthy, school, thing, agree, food, student, child, educate, class, program"
1794,4,"That problem deals with lobbying, or legal corruption, get rid of it and you'll see way more passionate people in office.","healthy, school, thing, agree, food, student, child, educate, class, program"
84,4,"I don't have much knowledge on healthcare or the financing, but this idea seems fair.","healthy, school, thing, agree, food, student, child, educate, class, program"
1927,4,ingrain healthy eating habits starting in elementary school so children grow up making better dietary choices,"healthy, school, thing, agree, food, student, child, educate, class, program"
1928,4,"feed students in school healthier, nutrient-filled lunches rather than what's cheapest to make","healthy, school, thing, agree, food, student, child, educate, class, program"
83,4,"I agree that the education about the health care system should be improved. I don't think it's a problem because people remain that way because they can't afford it. Yes, some people may choose not to learn more about it, but that's cause they might not feel the need to and that's why they feel less informed when asked about changes/improvements to the healthcare system. For example, young adults who are covered for healthcare by their parent's employers don't feel the need to learn about health care because they don't have to pay for it and it's not a concern for them.","healthy, school, thing, agree, food, student, child, educate, class, program"
1932,4,"teach young adults in high school how insurances works- premiums, benefits, the process of getting it/using it, etc...","healthy, school, thing, agree, food, student, child, educate, class, program"
305,4,"The healthcare system should be taught in high school, like in government or something.","healthy, school, thing, agree, food, student, child, educate, class, program"
1934,4,have fresh out of med school students develop relationships with mentors throughout their whole career so if they need advice on anything they have someone,"healthy, school, thing, agree, food, student, child, educate, class, program"
170,4,Also have a guidance counselors for boys so they will know how to practice safe sex if chooses and let them be aware that sleeping with multiple partners could lead to risk of STDs and other things,"healthy, school, thing, agree, food, student, child, educate, class, program"
88,4,"maybe educating the ""youth"" about healthcare or healthy habits will get them interested and start wanting to learn more...or at the least, make them aware of how to live ""healthy"" so that they'll be less likely to be obese, reckless, etc.","healthy, school, thing, agree, food, student, child, educate, class, program"
309,4,"Students in high school should be encouraged to look for ways to improve the US healthcare, that way in the future something will be actually done for it.","healthy, school, thing, agree, food, student, child, educate, class, program"
317,4,"The U.S. should do away with abstinence-only education in high schools, and start teaching safe sex practices. Teenagers are going to have sex no matter what so they should be well informed on methods of contraception so they can adequately protect themselves from STDs and unplanned pregnancies.","healthy, school, thing, agree, food, student, child, educate, class, program"
320,4,There should be seperate and smaller community groups that is working on this health care plan and also publicizing more of this topic in the news so that people can know what is going on.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1940,4,Change the condition of schools. What I mean by that is have schools and other places of education go through reforms such as removal of soda and snack machines that why children and adults do not have access to unhealthy food. This a step towards having people less likely to go to hospitals down the road from an unhealthy diet.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1941,4,"Reform the educational system in schools, many adults who are teaching Health classes are mainly P.E. teachers or coaches who were forced to teach Health classes. By doing this, many times these ""Health teachers"" are putting half efforts just so that they can get through the Health classes they have to teach and go back to doing what they really wanted to do. By having actual trained and educated people working in the position of Health teacher rather than P.E. teachers or coaches of sports, then maybe children would be better educated about health and be more aware of what they're eating.","healthy, school, thing, agree, food, student, child, educate, class, program"
329,4,"Medical practice should be given equally to everyone despite how their look, their age, gender, and wealth.","healthy, school, thing, agree, food, student, child, educate, class, program"
333,4,I 100% agree fully with this. One problem at a time. i think we should focus on getting out of debt first.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1943,4,Make vegetables and healthy foods cheaper than a 1.00 McDouble,"healthy, school, thing, agree, food, student, child, educate, class, program"
1944,4,Teach students about the different types of caloric diets,"healthy, school, thing, agree, food, student, child, educate, class, program"
335,4,"Health care system should crack down more on the obesity in schools. We are becoming a nation where its socially acceptable to be fat and die fat. its disgusting, and saddening to think that other nations stereotype us Americans as a bunch of fat people. It is seriously not hard to teach good nutrition in schools and make nutritious meals without making them taste disgusting and fake as they do now.","healthy, school, thing, agree, food, student, child, educate, class, program"
1946,4,make all fast food restaurants show you the dietary facts about their food,"healthy, school, thing, agree, food, student, child, educate, class, program"
64,4,"But it will be very difficult to draw the line of what will fit under ""emergency"" if those visits are free completely. It should probably be at a more reasonable cost instead.","healthy, school, thing, agree, food, student, child, educate, class, program"
1948,4,make children in school take more than one health class in four years of high school. there should be at least one health class per each academic school year,"healthy, school, thing, agree, food, student, child, educate, class, program"
1797,4,"I agree with preventative healthcare which also means some kind of workshop or information going out regarding how to prevent it. Things like cancer, however aren't as preventative (with the exception of maybe lung cancer or cancer brought on by a certain habit.)","healthy, school, thing, agree, food, student, child, educate, class, program"
290,4,"Totally agree, this way the young generation will be open to ideas for future.","healthy, school, thing, agree, food, student, child, educate, class, program"
236,4,I agree. I think putting nutrition classes in schools is the best way to inform people of the importance of eating healthy.,"healthy, school, thing, agree, food, student, child, educate, class, program"
238,4,"I honestly don't know, we need to start educating americans at an early age that drugs aren't the solution to every medical problem. That taking to much drugs can lead to other medical issues.","healthy, school, thing, agree, food, student, child, educate, class, program"
239,4,"Throughout middle school and high school I had nutritional classes, and like many other elective classes throughout school many students really failed to comprehend, and assess  the severity of the problems we live in these days. Every cause has an effect. I do think classes like that help, but if the student sees their parents eating fast food daily, nutritional classes become useless. Outside influences are very powerful during the adolescent years.  Its important that we pass down healthy lifestyles, from generation to generation.","healthy, school, thing, agree, food, student, child, educate, class, program"
122,4,"Yeah, perhaps integrate it into one of the elementary classes, but really focusing on it in high school since this is when students are more likely to understand how the health care system affects them and their lives. I think it's a worthy idea for anyone involved in education to implement.","healthy, school, thing, agree, food, student, child, educate, class, program"
241,4,"The problem with that is to get a better response to get healthier or to lose weight you have to do both, eat right and workout.","healthy, school, thing, agree, food, student, child, educate, class, program"
242,4,"America's obesity rate goes up every year by a higher number. Adults already know what to eat and what isn't the best thing, so they should start in schools and make it mandatory for kids to have a nutrients class or something in that category and make the breakfast and lunch menu healthy if it isn't already. Not saying its going to drop the rates but its a start for them to drop.","healthy, school, thing, agree, food, student, child, educate, class, program"
1905,4,try to recruit more teachers for nursing and med programs,"healthy, school, thing, agree, food, student, child, educate, class, program"
113,4,I think that this is a great idea.  Maybe even start it earlier like in elementary.  Have this incorporated into recess or P.E./health class/social studies so that the students grow up with it.,"healthy, school, thing, agree, food, student, child, educate, class, program"
111,4,"This is a good idea. It's like how students are required to take classes about the American economy and government. Although many are only required to take it for a semester, and I think these two are very important classes. Many students don't learn a lot or retain a lot from these courses, yet the information is vital. It could either be a separate course or integrated into another course mandatory for students, but it's very important for students to learn about the health care system as well as the American economy and government.","healthy, school, thing, agree, food, student, child, educate, class, program"
245,4,"Eating healthy is a great way to stay fit and healthy but sometimes healthy food isn't always the most cheap, which is another reason why American's like to turn to fast food and other unhealthy but cheap and fast places. Maybe if we lowered the cost of the healthy foods more people would be in favor of buying healthy food.","healthy, school, thing, agree, food, student, child, educate, class, program"
1800,4,I personally think that education is where a lot of these issues can end. If we start kids young learning good habits...,"healthy, school, thing, agree, food, student, child, educate, class, program"
248,4,"In these classes, they could also have some type of parent and student night where the kids tell their parents what they've learned and teach them about eating and living healthy so that the parents are informed as well and see how important it is.","healthy, school, thing, agree, food, student, child, educate, class, program"
251,4,"There's a reason America leads the world in health issues. Maybe it's the ingredients like fructose corn syrup, that can be found in every processed food sold in the market.  America needs to use other countries as examples when it comes to food. Even the most healthiest of choices aren't really all that healthy when you realize all the chemicals that are pumped into the food we eat.","healthy, school, thing, agree, food, student, child, educate, class, program"
254,4,Make the interior of hospitals less depressing.,"healthy, school, thing, agree, food, student, child, educate, class, program"
260,4,Include America's healthcare system as a topic in the government class curricullum in high schools,"healthy, school, thing, agree, food, student, child, educate, class, program"
263,4,Learning about the healthcare system at an early age could enable students to think of new ideas in order to improve the system in the future.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1911,4,"However if the issue was to come down to whether or states and the government then that means it would be up to the people to voice their opinion about things such as medical care. If they were to do so they would needs to vote or at least be educated about such things. And a nations such as the US, there is also the issue of communicating the problem. So over all there is a lot of things that needs to be addressed if it were to come down to helping out and improving health care.","healthy, school, thing, agree, food, student, child, educate, class, program"
1914,4,such as early elective deliveries,"healthy, school, thing, agree, food, student, child, educate, class, program"
95,4,"By law most people (ages 5-18) are required to go to school a certain number of days a year. We could have more programs in schools that inform students on healthcare and other health related issues. It is required to take an American government course to graduate most high schools and colleges, why not a course on the American healthcare system?","healthy, school, thing, agree, food, student, child, educate, class, program"
281,4,"do away with obamacare and start from scratch by looking at reality now, not seeing how to improve what we already have.","healthy, school, thing, agree, food, student, child, educate, class, program"
92,4,"i dont think that another country's plan will necessarily work for the U.S.  every country is different; maybe they start their youlth/middle aged/elderly off on different tracks/have different ideologies that are DIFFERENT from the U.S.;  find what works here then do it.  and if that means trying out a dozen different things before we get that lucky 13th, then thats what we should do.","healthy, school, thing, agree, food, student, child, educate, class, program"
1803,4,Providing natural alternative ways for medical issues (not including hemp).,"healthy, school, thing, agree, food, student, child, educate, class, program"
249,4,I do agree with this point. I think it would be beneficial for both sides. However where would we draw the line for being healthy and non-healthy. I could also see the veiwpoints about people being discriminated   against if that point were to rise.,"healthy, school, thing, agree, food, student, child, educate, class, program"
207,4,What kinds of requirements should these emergency rooms have?,"healthy, school, thing, agree, food, student, child, educate, class, program"
1283,4,Children should also be taught not to shove their faces on computer / TV / game consoles / phone screens etc. so they don't ruin their eyes at a young age.,"healthy, school, thing, agree, food, student, child, educate, class, program"
487,4,Show people how to be healthy and stay healthy  :P,"healthy, school, thing, agree, food, student, child, educate, class, program"
1042,4,"Insurances should not charge more for a child of a women who is considered ""high"" risk for cancer. They jack the prices up because of the mom and that should not happen the child may never have any problems.","healthy, school, thing, agree, food, student, child, educate, class, program"
1048,4,the schools need to serve better food to our children so they can develop the good eating habits they will need as adults.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1049,4,"of course they first learn in the home, but some children eat 2 meals at school so having healthy and nutritious food to give them will be better for everybody.","healthy, school, thing, agree, food, student, child, educate, class, program"
1426,4,"i dont know if doctors are already made to go back to school after so many years of work, but they should have to go to some kind of semester long class every 10 years to learn new and updated medicine and practice","healthy, school, thing, agree, food, student, child, educate, class, program"
1051,4,"I understand your logic, it's not the kids fault, but the woman who is smoking knows this will happen because smokers have higher insurance anyways, just like people who engage in other risky behaviors.","healthy, school, thing, agree, food, student, child, educate, class, program"
1052,4,"children should get more exercise at school instead of sitting in there desks for most of the day, they only get 15 minutes outside after lunch and then they are confined to there desks. we keep saying that obesity is a problem with the youth its because they don't get to move around for most of the day. its hard to get them to go outside after being trapped inside all day because they then have a tone of homework to do. they should have PE every day and a longer recesses. it has been shone that children who get to run around in the middle of the day perform better on test and all around in school because they have gotten to clear there heads and run out some of the energy they have that was keeping them from focusing","healthy, school, thing, agree, food, student, child, educate, class, program"
1053,4,"I think that everyone who wants or needs healthcare should have the option, but it shouldn't be forced upon them.","healthy, school, thing, agree, food, student, child, educate, class, program"
1054,4,"I agree, children are the future population. If our children start off down the wrong road it could possibly change, but then it could get worse. But if they start down the right road with health education, there are no drawbacks.","healthy, school, thing, agree, food, student, child, educate, class, program"
1421,4,"The school shouldn't entirely get rid of all bad food. If healthy food is served all week then the children can get a reward such as chocolate cookies, jello, or a small slice of cake. Nutritionists will even tell you not to totally get rid of bad food because that will just make you crave it even more.","healthy, school, thing, agree, food, student, child, educate, class, program"
1420,4,This is true. I would leave school all the time because the cheese on the pizza would literally fall off in one piece.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1419,4,Coaches should take into consideration that not all students are athletic and not every child is at the same level. They should try to make everyone feel like welcome and not allow anyone to feel ashamed that they can't do what other more athletic kids can do.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1418,4,It would be cool if schools would put up nutrition and fact charts around the cafeteria or lunch line to show what the bad food does to them and what are the advantages of the healthy food.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1417,4,"During gym class it always seemed like there was a game or activity being played that let other kids dominate. For example, the coaches would pick soccer or volleyball where only a couple of kids were good, and others either felt embarrassed or not good enough. Games should be played where everyone has an advantage and no one feels left out.","healthy, school, thing, agree, food, student, child, educate, class, program"
1057,4,Integrating more physical activities into a child's daily life will help form good habits in the future that include working out on a day-to-day basis. I also think that school boards should come up with healthier meals for students and not offer a high-lipid food such as pizza as an alternative to what the main course is.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1415,4,"gym class was always so boring, if they enforced games outside or inside that kept the kids constantly active running around and having fun then it wouldnt seem like a work out","healthy, school, thing, agree, food, student, child, educate, class, program"
1414,4,kids used to stay and eat at school when they had fast food as an option. Simple. only serve healthy items under a certain calorie mark but the fast food label in the school cafeteria will draw the students in and keep them there. there are plenty of healthy foods served at fast food restaurants,"healthy, school, thing, agree, food, student, child, educate, class, program"
1413,4,"Because schools basically serve cardboard food for lunch, majority of the kids, whether they drive or not, go off campus and eat cheap fast food. no matter how many restrictions you put on it they will find a way to leave to go out to eat for lunch. To solve this, schools should get a better tasting as well as nutricious food menu for the kids to choose from","healthy, school, thing, agree, food, student, child, educate, class, program"
1412,4,agreed. I am guilty of doing the bare minimum in the fitness grams. In my opinion it was stupid because I was already on a varsity sports team all throughout high school so I did not need to do an extra practice in the middle of school. In order to motivate people more they should break it up into smaller groups because it was easier for some of the out of shape people to blow it off because they didn't want to put effort and fail in front of everyone,"healthy, school, thing, agree, food, student, child, educate, class, program"
1411,4,Services at the emergency are ok but it could be better. THe employees that are in the front of the building to greet people could use a training course on how to handle others and such things. HOw you talk to people is a reflection about who you are as a person and it shows what type of people work for the company and all in all you may loose business because of it.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1060,4,Not everyone knows how to take proper care of their child when it is a new experience. Illnesses and other things among them can be prevented and avoided if caregivers of the child were educated and informed on what to do if certain situations were to arise.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1409,4,Healthy habits start at home. If the parents are informed and willing to learn and take action for their own health then that attitude will have a trickle down affect on the kids. This will ensure that children will learn and possibly love who they are as a person and are more willingly to take care of themselves because you only have one body.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1408,4,Little things matter in life.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1407,4,"It all depends on the parents too. If the parents are aware of what food are being served daily and do not want their kids to be munching on them, then they should have an alternative lunch like by bringing their own sack filled with healthy foods if they care.","healthy, school, thing, agree, food, student, child, educate, class, program"
1406,4,"Yes definitely agreed. When I was in highschool, many people did not try and often lied about the results. Some high school teachers are not strict either when it comes to those fitness grams that happens per year.","healthy, school, thing, agree, food, student, child, educate, class, program"
1062,4,Well said!,"healthy, school, thing, agree, food, student, child, educate, class, program"
1403,4,"if the united states did not have any health care programs, i think the world would be a better place well better as in more motivated and employed people","healthy, school, thing, agree, food, student, child, educate, class, program"
1065,4,"I believe that a Universal Healthcare program such as the one in effect in Canada, or other Western European nations such as the UK, Germany, France, or Australia, is the way to the greater good. All of those nations have healthcare, and sterling economies. Treatment for certain conditions like cancer, for example, are difficult to overcome even with large paychecks. The manner in which banks monitor credit means that most people are forced to choose between ignoring treatment, or ruining their credit history, which would make taking out loans, mortgages, financial assistance, extremely difficult. No one in the 21st century, living in the world's most affluent nation, should be denied access to healthcare. Tax rates may increase slightly, but it will be for the overall betterment of society.","healthy, school, thing, agree, food, student, child, educate, class, program"
1399,4,thats what the news and commercials for selling health cares are for but they focus too much on wanting a buyer,"healthy, school, thing, agree, food, student, child, educate, class, program"
1398,4,Definitely agreed.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1040,4,Personal health lifestyles should be majorly emphasized to everyone! I personally believe it should be taught at BIRTH! Prevention is essential to have a less expensive health toll in the future.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1027,4,Very true. Students need to learn early so that they can build up their ideas and their opinions for when they can have a choice.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1025,4,Education of new parents is really important; especially when it comes to taking care of their children and even teaching upon them healthy lifestyles.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1023,4,"there should be thorough education for anyone who gets pregnant, has a baby, or adopts/fosters-on how to keep the baby healthy. and what signs to watch out for, this would help to decrease the amount of hospital visits from new parents who may think every cough is a bad thing, and to avoid simple illnesses that could've been avoided.","healthy, school, thing, agree, food, student, child, educate, class, program"
908,4,children should be taught more on how to eat healthy and how it is going to benefit your health,"healthy, school, thing, agree, food, student, child, educate, class, program"
910,4,"preventive care is one of the most important focus on the issue. if you have a heart operation, it will cost thousands of dollars. however, if you manage to take care of your health and reduce the risk of heart disease, you will not have to spend that money","healthy, school, thing, agree, food, student, child, educate, class, program"
911,4,gym memberships should not be so expensive.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1484,4,"I agree, a payment plan is always a good idea and should be allowed to all clients that meet certain requirements though.","healthy, school, thing, agree, food, student, child, educate, class, program"
912,4,people are sometimes too lazy to go work out so it is important that we exercise daily to prevent the risk of heart disease.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1482,4,"I agree, i know of multiple medical assistants that have done ""mistakes"" while working in the office because they dont have all the medical knowledge information needed.","healthy, school, thing, agree, food, student, child, educate, class, program"
913,4,everyone should keep track of how many calories they should consume in one day.,"healthy, school, thing, agree, food, student, child, educate, class, program"
925,4,parents need to be better informed of the options out there,"healthy, school, thing, agree, food, student, child, educate, class, program"
926,4,"It should start in the schools, the children need to be better informed so when they are adults they can make better decisions","healthy, school, thing, agree, food, student, child, educate, class, program"
1476,4,Now everything is online such as making payment plans which is useful for when you don't have time to pay at the actual doctor's office but I agree with the payment paid in full if you miss the payment twice but I would still have the payment plan option available since the option was already in affect anyway.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1472,4,"agreed, some people may take advantage of this system though and ""forget"" to pay on time, so maybe setting regulations like if you miss payment twice then you have to come up with the payment in full for all medical expenses. if this happens more than 2 times, then you wont have the ability to use the payment plan option","healthy, school, thing, agree, food, student, child, educate, class, program"
942,4,more money should be focused on spreading information to people about how to care for their bodies and general hygiene. especially to new parents and caretakers of the elderly.,"healthy, school, thing, agree, food, student, child, educate, class, program"
949,4,bedside manner needs to learned and made a necessary requirement for graduating med school/nursing school/or any other health school,"healthy, school, thing, agree, food, student, child, educate, class, program"
956,4,it's important that we educate people all over the spectrum so that they are aware and can make more beneficial choices/decisions when it concerns health care. also it would help them be able to figure out what the best plan is for them so that they won't have to over or under pay.,"healthy, school, thing, agree, food, student, child, educate, class, program"
1080,4,"preventive care should be increased. programs such as sex-education to minors in schools,  soaps and signs to keep safe, etc should be higher quality and more abundant than they are now. with the increasingly high number of teen pregnancies, flu deaths, etc. it is more important now than ever to make aware of how to prevent such occurances","healthy, school, thing, agree, food, student, child, educate, class, program"
958,4,more/better health care preventative classes in schools and communities,"healthy, school, thing, agree, food, student, child, educate, class, program"
